path,N,k1,k2,beam_width,duration,objective
"../instances/500/train/instance19_nreq500_nveh10_gamma441.txt",500,15,1,5,98314.7,36834.6
"../instances/500/train/instance19_nreq500_nveh10_gamma441.txt",500,15,2,10,118073,36566
"../instances/500/train/instance19_nreq500_nveh10_gamma441.txt",500,15,0,10,133414,37083.6
"../instances/500/train/instance19_nreq500_nveh10_gamma441.txt",500,15,1,10,136443,35202.9
"../instances/500/train/instance18_nreq500_nveh10_gamma448.txt",500,5,1,5,8342.57,39404.6
"../instances/500/train/instance18_nreq500_nveh10_gamma448.txt",500,5,0,5,9407.99,39777.3
"../instances/500/train/instance18_nreq500_nveh10_gamma448.txt",500,5,2,5,10658.6,39546
"../instances/500/train/instance18_nreq500_nveh10_gamma448.txt",500,5,0,10,15448.3,38311
"../instances/500/train/instance18_nreq500_nveh10_gamma448.txt",500,5,1,10,17503.6,38311
"../instances/500/train/instance18_nreq500_nveh10_gamma448.txt",500,5,2,10,18060.3,38311
"../instances/500/train/instance18_nreq500_nveh10_gamma448.txt",500,10,0,5,35262.6,36782.4
"../instances/500/train/instance18_nreq500_nveh10_gamma448.txt",500,10,2,5,42312.9,38749.8
"../instances/500/train/instance18_nreq500_nveh10_gamma448.txt",500,10,1,5,49649.1,37690
"../instances/500/train/instance18_nreq500_nveh10_gamma448.txt",500,10,2,10,71050.1,37600
"../instances/500/train/instance18_nreq500_nveh10_gamma448.txt",500,10,1,10,76776.2,36973.1
"../instances/500/train/instance18_nreq500_nveh10_gamma448.txt",500,10,0,10,77803.2,37362.1
"../instances/500/train/instance18_nreq500_nveh10_gamma448.txt",500,15,2,5,73897,38290.6
"../instances/500/train/instance18_nreq500_nveh10_gamma448.txt",500,15,0,5,89613.5,37267.9
"../instances/500/train/instance18_nreq500_nveh10_gamma448.txt",500,15,1,5,92445.4,37039.2
"../instances/500/train/instance18_nreq500_nveh10_gamma448.txt",500,15,2,10,124673,37152.2
"../instances/500/train/instance18_nreq500_nveh10_gamma448.txt",500,15,1,10,134102,37017.4
"../instances/500/train/instance18_nreq500_nveh10_gamma448.txt",500,15,0,10,161478,36082.3
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,5,2,5,9252.01,38654.3
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,5,1,5,9583.21,38654.3
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,5,0,5,9620.92,37982.4
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,5,0,10,16500.1,36918.9
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,5,2,10,20380.7,37527.5
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,5,1,10,21590.6,36143.2
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,10,2,5,34233.8,37503.3
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,10,0,5,43105.4,36392.7
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,10,1,5,58752.1,37203.6
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,10,2,10,73018,35978.2
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,10,0,10,79286.2,35051.9
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,10,1,10,80163.3,36266.4
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,15,2,5,88205.3,36283.8
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,15,0,5,99528.2,35420.5
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,15,1,5,114452,35640.3
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,15,1,10,185227,35771.7
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,15,2,10,177352,35778.4
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,15,0,10,192587,35412.6
"../instances/500/train/instance27_nreq500_nveh10_gamma452.txt",500,5,1,5,10475.4,37995.9
"../instances/500/train/instance27_nreq500_nveh10_gamma452.txt",500,5,2,5,11158.3,37995.9
"../instances/500/train/instance27_nreq500_nveh10_gamma452.txt",500,5,0,5,11683.3,37995.9
"../instances/500/train/instance27_nreq500_nveh10_gamma452.txt",500,5,2,10,18960.6,37700.6
"../instances/500/train/instance27_nreq500_nveh10_gamma452.txt",500,5,1,10,22160,37700.6
"../instances/500/train/instance27_nreq500_nveh10_gamma452.txt",500,5,0,10,22406.5,37700.6
"../instances/500/train/instance27_nreq500_nveh10_gamma452.txt",500,10,1,5,41898.7,37995.9
"../instances/500/train/instance27_nreq500_nveh10_gamma452.txt",500,10,2,5,48019.8,37995.9
"../instances/500/train/instance27_nreq500_nveh10_gamma452.txt",500,10,0,5,48784.9,36724.2
"../instances/500/train/instance27_nreq500_nveh10_gamma452.txt",500,10,0,10,73785.4,35962
"../instances/500/train/instance27_nreq500_nveh10_gamma452.txt",500,10,1,10,77633.9,36589.8
"../instances/500/train/instance27_nreq500_nveh10_gamma452.txt",500,10,2,10,81865.3,36836.3
"../instances/500/train/instance27_nreq500_nveh10_gamma452.txt",500,15,2,5,78410.1,37456
"../instances/500/train/instance27_nreq500_nveh10_gamma452.txt",500,15,0,5,93281.6,36590.3
"../instances/500/train/instance27_nreq500_nveh10_gamma452.txt",500,15,1,5,118412,37408.2
"../instances/500/train/instance27_nreq500_nveh10_gamma452.txt",500,15,1,10,177293,36823.4
"../instances/500/train/instance27_nreq500_nveh10_gamma452.txt",500,15,2,10,174361,36211.3
"../instances/500/train/instance27_nreq500_nveh10_gamma452.txt",500,15,0,10,191076,35098.3
"../instances/500/train/instance2_nreq500_nveh10_gamma463.txt",500,5,1,5,9663.64,40181.9
"../instances/500/train/instance2_nreq500_nveh10_gamma463.txt",500,5,2,5,10008.2,40181.9
"../instances/500/train/instance2_nreq500_nveh10_gamma463.txt",500,5,0,5,10214.9,40181.9
"../instances/500/train/instance2_nreq500_nveh10_gamma463.txt",500,5,2,10,19895.6,39067.4
"../instances/500/train/instance2_nreq500_nveh10_gamma463.txt",500,5,1,10,20790.1,39067.4
"../instances/500/train/instance2_nreq500_nveh10_gamma463.txt",500,5,0,10,22207,39067.4
"../instances/500/train/instance2_nreq500_nveh10_gamma463.txt",500,10,0,5,40059.2,40145
"../instances/500/train/instance2_nreq500_nveh10_gamma463.txt",500,10,2,5,45927.5,40181.9
"../instances/500/train/instance2_nreq500_nveh10_gamma463.txt",500,10,1,5,50113.7,39500.9
"../instances/500/train/instance2_nreq500_nveh10_gamma463.txt",500,10,1,10,69293.7,39013.9
"../instances/500/train/instance2_nreq500_nveh10_gamma463.txt",500,10,2,10,78633.2,38975.9
"../instances/500/train/instance2_nreq500_nveh10_gamma463.txt",500,10,0,10,87014.2,39067.4
"../instances/500/train/instance2_nreq500_nveh10_gamma463.txt",500,15,2,5,90194.5,39010
"../instances/500/train/instance2_nreq500_nveh10_gamma463.txt",500,15,1,5,115394,39745.6
"../instances/500/train/instance2_nreq500_nveh10_gamma463.txt",500,15,0,5,116944,37908.8
"../instances/500/train/instance2_nreq500_nveh10_gamma463.txt",500,15,2,10,182698,38649.9
"../instances/500/train/instance2_nreq500_nveh10_gamma463.txt",500,15,0,10,199452,37590.3
"../instances/500/train/instance2_nreq500_nveh10_gamma463.txt",500,15,1,10,210381,38186.8
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,5,1,5,20002.2,105803
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,5,2,5,21864,105803
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,5,0,5,22433.6,105803
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,5,1,10,32204.8,100134
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,5,2,10,34823.6,100134
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,5,0,10,35159.4,100134
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,10,0,5,97765.5,102380
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,10,2,5,114755,102569
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,10,1,5,116038,101598
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,10,1,10,199750,100042
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,10,0,10,206041,99058
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,15,1,5,215584,100878
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,10,2,10,226509,99096.9
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,15,0,5,237092,100141
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,15,2,5,222588,100860
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,15,0,10,395996,97952
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,15,1,10,415123,97685.5
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,15,2,10,443295,100027
"../instances/1000/train/instance19_nreq1000_nveh20_gamma926.txt",1000,5,2,5,24053.7,113655
"../instances/1000/train/instance19_nreq1000_nveh20_gamma926.txt",1000,5,1,5,24445.4,113655
"../instances/1000/train/instance19_nreq1000_nveh20_gamma926.txt",1000,5,0,5,25373,113655
"../instances/1000/train/instance19_nreq1000_nveh20_gamma926.txt",1000,5,0,10,39833.8,108957
"../instances/1000/train/instance19_nreq1000_nveh20_gamma926.txt",1000,5,1,10,43416.6,108957
"../instances/1000/train/instance19_nreq1000_nveh20_gamma926.txt",1000,5,2,10,46340,108957
"../instances/1000/train/instance19_nreq1000_nveh20_gamma926.txt",1000,10,0,5,87559,111243
"../instances/1000/train/instance19_nreq1000_nveh20_gamma926.txt",1000,10,2,5,107089,113655
"../instances/1000/train/instance19_nreq1000_nveh20_gamma926.txt",1000,10,1,5,112070,112753
"../instances/1000/train/instance19_nreq1000_nveh20_gamma926.txt",1000,10,0,10,164811,107160
"../instances/1000/train/instance19_nreq1000_nveh20_gamma926.txt",1000,10,2,10,170547,108957
"../instances/1000/train/instance19_nreq1000_nveh20_gamma926.txt",1000,15,2,5,179990,112067
"../instances/1000/train/instance19_nreq1000_nveh20_gamma926.txt",1000,15,1,5,205725,111382
"../instances/1000/train/instance19_nreq1000_nveh20_gamma926.txt",1000,15,0,5,207518,110622
"../instances/1000/train/instance19_nreq1000_nveh20_gamma926.txt",1000,10,1,10,216619,108957
"../instances/1000/train/instance19_nreq1000_nveh20_gamma926.txt",1000,15,0,10,365584,108957
"../instances/1000/train/instance19_nreq1000_nveh20_gamma926.txt",1000,15,2,10,395114,108158
"../instances/1000/train/instance19_nreq1000_nveh20_gamma926.txt",1000,15,1,10,427683,107842
"../instances/1000/train/instance28_nreq1000_nveh20_gamma919.txt",1000,5,0,5,21248.1,112558
"../instances/1000/train/instance28_nreq1000_nveh20_gamma919.txt",1000,5,2,5,21272.5,112558
"../instances/1000/train/instance28_nreq1000_nveh20_gamma919.txt",1000,5,1,5,22421.7,112558
"../instances/1000/train/instance28_nreq1000_nveh20_gamma919.txt",1000,5,1,10,38786.9,107888
"../instances/1000/train/instance28_nreq1000_nveh20_gamma919.txt",1000,5,0,10,46432.4,108915
"../instances/1000/train/instance28_nreq1000_nveh20_gamma919.txt",1000,5,2,10,46574.8,108915
"../instances/1000/train/instance28_nreq1000_nveh20_gamma919.txt",1000,10,2,5,102778,110791
"../instances/1000/train/instance28_nreq1000_nveh20_gamma919.txt",1000,10,0,5,107043,109926
"../instances/1000/train/instance28_nreq1000_nveh20_gamma919.txt",1000,10,1,5,131422,110933
"../instances/1000/train/instance28_nreq1000_nveh20_gamma919.txt",1000,10,2,10,183434,108915
"../instances/1000/train/instance28_nreq1000_nveh20_gamma919.txt",1000,10,1,10,226540,105299
"../instances/1000/train/instance28_nreq1000_nveh20_gamma919.txt",1000,10,0,10,234901,103935
"../instances/1000/train/instance28_nreq1000_nveh20_gamma919.txt",1000,15,2,5,219006,108660
"../instances/1000/train/instance28_nreq1000_nveh20_gamma919.txt",1000,15,0,5,245453,108088
"../instances/1000/train/instance28_nreq1000_nveh20_gamma919.txt",1000,15,1,5,246355,108642
"../instances/1000/train/instance28_nreq1000_nveh20_gamma919.txt",1000,15,2,10,432296,105708
"../instances/1000/train/instance28_nreq1000_nveh20_gamma919.txt",1000,15,1,10,461964,105541
"../instances/1000/train/instance28_nreq1000_nveh20_gamma919.txt",1000,15,0,10,483982,105299
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,5,2,5,18659,111014
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,5,0,5,19284.4,111014
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,5,1,5,19715.1,110941
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,5,1,10,37222.8,104945
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,5,2,10,37224.5,104945
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,5,0,10,41342,104945
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,10,1,5,89029.1,106592
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,10,2,5,97508.6,108959
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,10,0,5,100118,107842
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,10,0,10,139978,104945
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,10,2,10,173025,104945
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,15,1,5,201526,107843
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,10,1,10,207919,104539
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,15,2,5,190257,107322
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,15,0,5,222328,109457
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,15,1,10,368047,104635
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,15,2,10,364661,104857
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,15,0,10,386932,103367
"../instances/1000/train/instance1_nreq1000_nveh20_gamma890.txt",1000,5,0,5,20841.8,111480
"../instances/1000/train/instance1_nreq1000_nveh20_gamma890.txt",1000,5,1,5,21706.2,111480
"../instances/1000/train/instance1_nreq1000_nveh20_gamma890.txt",1000,5,2,5,21846.8,111480
"../instances/1000/train/instance1_nreq1000_nveh20_gamma890.txt",1000,5,2,10,35061.8,110082
"../instances/1000/train/instance1_nreq1000_nveh20_gamma890.txt",1000,5,0,10,39048.1,110082
"../instances/1000/train/instance1_nreq1000_nveh20_gamma890.txt",1000,5,1,10,40328.8,110082
"../instances/1000/train/instance1_nreq1000_nveh20_gamma890.txt",1000,10,1,5,91970.8,110285
"../instances/1000/train/instance1_nreq1000_nveh20_gamma890.txt",1000,10,0,5,95007.9,108500
"../instances/1000/train/instance1_nreq1000_nveh20_gamma890.txt",1000,10,2,5,109144,109609
"../instances/1000/train/instance1_nreq1000_nveh20_gamma890.txt",1000,10,1,10,155343,107372
"../instances/1000/train/instance1_nreq1000_nveh20_gamma890.txt",1000,10,2,10,166426,108573
"../instances/1000/train/instance1_nreq1000_nveh20_gamma890.txt",1000,10,0,10,182448,105004
"../instances/1000/train/instance1_nreq1000_nveh20_gamma890.txt",1000,15,2,5,177030,110172
"../instances/1000/train/instance1_nreq1000_nveh20_gamma890.txt",1000,15,1,5,218064,109435
"../instances/1000/train/instance1_nreq1000_nveh20_gamma890.txt",1000,15,0,5,222122,107775
"../instances/1000/train/instance1_nreq1000_nveh20_gamma890.txt",1000,15,2,10,347604,106566
"../instances/1000/train/instance1_nreq1000_nveh20_gamma890.txt",1000,15,0,10,401373,105587
"../instances/1000/train/instance1_nreq1000_nveh20_gamma890.txt",1000,15,1,10,409528,104575
"../instances/2000/train/instance2_nreq2000_nveh40_gamma1768.txt",2000,5,2,5,46643.7,301015
"../instances/2000/train/instance2_nreq2000_nveh40_gamma1768.txt",2000,5,0,5,49038.1,301015
"../instances/2000/train/instance2_nreq2000_nveh40_gamma1768.txt",2000,5,1,5,49486.1,301015
"../instances/2000/train/instance2_nreq2000_nveh40_gamma1768.txt",2000,5,2,10,76532.7,293519
"../instances/2000/train/instance2_nreq2000_nveh40_gamma1768.txt",2000,5,1,10,80761.6,293519
"../instances/2000/train/instance2_nreq2000_nveh40_gamma1768.txt",2000,5,0,10,93366.5,293519
"../instances/2000/train/instance2_nreq2000_nveh40_gamma1768.txt",2000,10,0,5,195333,300004
"../instances/2000/train/instance2_nreq2000_nveh40_gamma1768.txt",2000,10,2,5,239679,301015
"../instances/2000/train/instance2_nreq2000_nveh40_gamma1768.txt",2000,10,1,5,279676,297919
"../instances/2000/train/instance2_nreq2000_nveh40_gamma1768.txt",2000,10,0,10,391540,285711
"../instances/2000/train/instance2_nreq2000_nveh40_gamma1768.txt",2000,10,2,10,401999,293519
"../instances/2000/train/instance2_nreq2000_nveh40_gamma1768.txt",2000,10,1,10,432836,290107
"../instances/2000/train/instance2_nreq2000_nveh40_gamma1768.txt",2000,15,2,5,413102,300872
"../instances/2000/train/instance2_nreq2000_nveh40_gamma1768.txt",2000,15,1,5,485301,301015
"../instances/2000/train/instance2_nreq2000_nveh40_gamma1768.txt",2000,15,0,5,561641,298083
"../instances/2000/train/instance2_nreq2000_nveh40_gamma1768.txt",2000,15,2,10,834691,290281
"../instances/2000/train/instance2_nreq2000_nveh40_gamma1768.txt",2000,15,1,10,915168,289848
"../instances/2000/train/instance2_nreq2000_nveh40_gamma1768.txt",2000,15,0,10,927701,288760
"../instances/2000/train/instance8_nreq2000_nveh40_gamma1753.txt",2000,5,0,5,44361.7,303250
"../instances/2000/train/instance8_nreq2000_nveh40_gamma1753.txt",2000,5,1,5,45288.7,303250
"../instances/2000/train/instance8_nreq2000_nveh40_gamma1753.txt",2000,5,2,5,45744.7,303250
"../instances/2000/train/instance8_nreq2000_nveh40_gamma1753.txt",2000,5,0,10,70932.5,296908
"../instances/2000/train/instance8_nreq2000_nveh40_gamma1753.txt",2000,5,1,10,78247.6,296908
"../instances/2000/train/instance8_nreq2000_nveh40_gamma1753.txt",2000,5,2,10,84080.8,296908
"../instances/2000/train/instance8_nreq2000_nveh40_gamma1753.txt",2000,10,1,5,268259,300260
"../instances/2000/train/instance8_nreq2000_nveh40_gamma1753.txt",2000,10,0,5,273108,294516
"../instances/2000/train/instance8_nreq2000_nveh40_gamma1753.txt",2000,10,2,5,276103,301593
"../instances/2000/train/instance8_nreq2000_nveh40_gamma1753.txt",2000,10,2,10,426615,290177
"../instances/2000/train/instance8_nreq2000_nveh40_gamma1753.txt",2000,10,1,10,433925,291418
"../instances/2000/train/instance8_nreq2000_nveh40_gamma1753.txt",2000,10,0,10,439118,290677
"../instances/2000/train/instance8_nreq2000_nveh40_gamma1753.txt",2000,15,0,5,469014,294579
"../instances/2000/train/instance8_nreq2000_nveh40_gamma1753.txt",2000,15,2,5,512459,298694
"../instances/2000/train/instance8_nreq2000_nveh40_gamma1753.txt",2000,15,1,5,569133,294942
"../instances/2000/train/instance8_nreq2000_nveh40_gamma1753.txt",2000,15,0,10,884827,286553
"../instances/2000/train/instance8_nreq2000_nveh40_gamma1753.txt",2000,15,2,10,849863,289401
"../instances/2000/train/instance8_nreq2000_nveh40_gamma1753.txt",2000,15,1,10,929280,287345
"../instances/2000/train/instance28_nreq2000_nveh40_gamma1833.txt",2000,5,1,5,43097.4,316166
"../instances/2000/train/instance28_nreq2000_nveh40_gamma1833.txt",2000,5,2,5,46823.4,316166
"../instances/2000/train/instance28_nreq2000_nveh40_gamma1833.txt",2000,5,0,5,50553.3,316166
"../instances/2000/train/instance28_nreq2000_nveh40_gamma1833.txt",2000,5,2,10,69471.6,306434
"../instances/2000/train/instance28_nreq2000_nveh40_gamma1833.txt",2000,5,0,10,73220.9,306434
"../instances/2000/train/instance28_nreq2000_nveh40_gamma1833.txt",2000,5,1,10,80836.7,306434
"../instances/2000/train/instance28_nreq2000_nveh40_gamma1833.txt",2000,10,2,5,220581,316123
"../instances/2000/train/instance28_nreq2000_nveh40_gamma1833.txt",2000,10,1,5,261509,312301
"../instances/2000/train/instance28_nreq2000_nveh40_gamma1833.txt",2000,10,0,5,292935,310586
"../instances/2000/train/instance28_nreq2000_nveh40_gamma1833.txt",2000,10,0,10,445388,301133
"../instances/2000/train/instance28_nreq2000_nveh40_gamma1833.txt",2000,10,1,10,459713,306434
"../instances/2000/train/instance28_nreq2000_nveh40_gamma1833.txt",2000,15,1,5,462672,314604
"../instances/2000/train/instance28_nreq2000_nveh40_gamma1833.txt",2000,10,2,10,470492,306434
"../instances/2000/train/instance28_nreq2000_nveh40_gamma1833.txt",2000,15,2,5,474477,312943
"../instances/2000/train/instance28_nreq2000_nveh40_gamma1833.txt",2000,15,0,5,599998,312362
"../instances/2000/train/instance28_nreq2000_nveh40_gamma1833.txt",2000,15,2,10,886357,306434
"../instances/2000/train/instance28_nreq2000_nveh40_gamma1833.txt",2000,15,1,10,963849,303465
"../instances/2000/train/instance28_nreq2000_nveh40_gamma1833.txt",2000,15,0,10,1.03854e+06,301670
"../instances/2000/train/instance26_nreq2000_nveh40_gamma1756.txt",2000,5,0,5,37769.4,303056
"../instances/2000/train/instance26_nreq2000_nveh40_gamma1756.txt",2000,5,2,5,39422.5,303056
"../instances/2000/train/instance26_nreq2000_nveh40_gamma1756.txt",2000,5,1,5,41765.5,303056
"../instances/2000/train/instance26_nreq2000_nveh40_gamma1756.txt",2000,5,1,10,73021.9,292423
"../instances/2000/train/instance26_nreq2000_nveh40_gamma1756.txt",2000,5,0,10,73415.6,292423
"../instances/2000/train/instance26_nreq2000_nveh40_gamma1756.txt",2000,5,2,10,86117.5,292423
"../instances/2000/train/instance26_nreq2000_nveh40_gamma1756.txt",2000,10,0,5,178218,300927
"../instances/2000/train/instance26_nreq2000_nveh40_gamma1756.txt",2000,10,1,5,221119,303056
"../instances/2000/train/instance26_nreq2000_nveh40_gamma1756.txt",2000,10,2,5,252105,303056
"../instances/2000/train/instance26_nreq2000_nveh40_gamma1756.txt",2000,10,0,10,350527,292383
"../instances/2000/train/instance26_nreq2000_nveh40_gamma1756.txt",2000,10,1,10,380211,292423
"../instances/2000/train/instance26_nreq2000_nveh40_gamma1756.txt",2000,10,2,10,399622,292423
"../instances/2000/train/instance26_nreq2000_nveh40_gamma1756.txt",2000,15,2,5,419604,300416
"../instances/2000/train/instance26_nreq2000_nveh40_gamma1756.txt",2000,15,1,5,460778,302606
"../instances/2000/train/instance26_nreq2000_nveh40_gamma1756.txt",2000,15,0,5,537453,298462
"../instances/2000/train/instance26_nreq2000_nveh40_gamma1756.txt",2000,15,2,10,771685,292423
"../instances/2000/train/instance26_nreq2000_nveh40_gamma1756.txt",2000,15,1,10,834193,292423
"../instances/2000/train/instance26_nreq2000_nveh40_gamma1756.txt",2000,15,0,10,872792,290626
"../instances/2000/train/instance1_nreq2000_nveh40_gamma1871.txt",2000,5,2,5,41949.7,334873
"../instances/2000/train/instance1_nreq2000_nveh40_gamma1871.txt",2000,5,1,5,44001.2,334873
"../instances/2000/train/instance1_nreq2000_nveh40_gamma1871.txt",2000,5,0,5,46228.5,334873
"../instances/2000/train/instance1_nreq2000_nveh40_gamma1871.txt",2000,5,2,10,78332.1,324591
"../instances/2000/train/instance1_nreq2000_nveh40_gamma1871.txt",2000,5,0,10,96401.4,324591
"../instances/2000/train/instance1_nreq2000_nveh40_gamma1871.txt",2000,5,1,10,96794.9,324591
"../instances/2000/train/instance1_nreq2000_nveh40_gamma1871.txt",2000,10,0,5,262918,330117
"../instances/2000/train/instance1_nreq2000_nveh40_gamma1871.txt",2000,10,1,5,277849,331557
"../instances/2000/train/instance1_nreq2000_nveh40_gamma1871.txt",2000,10,2,5,289400,328009
"../instances/2000/train/instance1_nreq2000_nveh40_gamma1871.txt",2000,10,2,10,447773,320167
"../instances/2000/train/instance1_nreq2000_nveh40_gamma1871.txt",2000,10,1,10,462548,324108
"../instances/2000/train/instance1_nreq2000_nveh40_gamma1871.txt",2000,10,0,10,464670,317971
"../instances/2000/train/instance1_nreq2000_nveh40_gamma1871.txt",2000,15,1,5,518758,325128
"../instances/2000/train/instance1_nreq2000_nveh40_gamma1871.txt",2000,15,0,5,596340,326732
"../instances/2000/train/instance1_nreq2000_nveh40_gamma1871.txt",2000,15,2,5,581570,329073
"../instances/2000/train/instance1_nreq2000_nveh40_gamma1871.txt",2000,15,1,10,900880,318667
"../instances/2000/train/instance1_nreq2000_nveh40_gamma1871.txt",2000,15,2,10,895679,320342
"../instances/2000/train/instance1_nreq2000_nveh40_gamma1871.txt",2000,15,0,10,951078,321010
