path,N,k1,k2,beam_width,duration,objective
"../instances/500/train/instance29_nreq500_nveh10_gamma446.txt",500,15,1,5,99869.1,37946.9
"../instances/500/train/instance29_nreq500_nveh10_gamma446.txt",500,15,0,10,162476,38073.3
"../instances/500/train/instance29_nreq500_nveh10_gamma446.txt",500,15,2,10,181914,38389.1
"../instances/500/train/instance29_nreq500_nveh10_gamma446.txt",500,15,1,10,191870,37507.7
"../instances/500/train/instance5_nreq500_nveh10_gamma471.txt",500,5,2,5,10611,44417.9
"../instances/500/train/instance5_nreq500_nveh10_gamma471.txt",500,5,0,5,10792.8,44298.4
"../instances/500/train/instance5_nreq500_nveh10_gamma471.txt",500,5,1,5,11061.9,43792.7
"../instances/500/train/instance5_nreq500_nveh10_gamma471.txt",500,5,1,10,17533.2,42535.4
"../instances/500/train/instance5_nreq500_nveh10_gamma471.txt",500,5,2,10,19242,42674.1
"../instances/500/train/instance5_nreq500_nveh10_gamma471.txt",500,5,0,10,19707.1,42674.1
"../instances/500/train/instance5_nreq500_nveh10_gamma471.txt",500,10,2,5,44209.7,42767.6
"../instances/500/train/instance5_nreq500_nveh10_gamma471.txt",500,10,0,5,45705.7,42537.6
"../instances/500/train/instance5_nreq500_nveh10_gamma471.txt",500,10,1,5,46950.4,43157.8
"../instances/500/train/instance5_nreq500_nveh10_gamma471.txt",500,10,1,10,66164.9,40175.4
"../instances/500/train/instance5_nreq500_nveh10_gamma471.txt",500,10,2,10,78319.3,42433.9
"../instances/500/train/instance5_nreq500_nveh10_gamma471.txt",500,10,0,10,81379.3,41039.1
"../instances/500/train/instance5_nreq500_nveh10_gamma471.txt",500,15,0,5,100856,42716.4
"../instances/500/train/instance5_nreq500_nveh10_gamma471.txt",500,15,1,5,104033,42152.8
"../instances/500/train/instance5_nreq500_nveh10_gamma471.txt",500,15,2,5,100762,42725.9
"../instances/500/train/instance5_nreq500_nveh10_gamma471.txt",500,15,0,10,171817,41778.5
"../instances/500/train/instance5_nreq500_nveh10_gamma471.txt",500,15,1,10,192411,42169.3
"../instances/500/train/instance5_nreq500_nveh10_gamma471.txt",500,15,2,10,191692,41781.1
"../instances/500/train/instance15_nreq500_nveh10_gamma443.txt",500,5,2,5,9121.63,38894.5
"../instances/500/train/instance15_nreq500_nveh10_gamma443.txt",500,5,1,5,9392.12,38711
"../instances/500/train/instance15_nreq500_nveh10_gamma443.txt",500,5,0,5,9625.79,38894.5
"../instances/500/train/instance15_nreq500_nveh10_gamma443.txt",500,5,1,10,15046.2,37501
"../instances/500/train/instance15_nreq500_nveh10_gamma443.txt",500,5,0,10,16661,38270.5
"../instances/500/train/instance15_nreq500_nveh10_gamma443.txt",500,5,2,10,17654.3,37903.7
"../instances/500/train/instance15_nreq500_nveh10_gamma443.txt",500,10,0,5,39427.2,36935.3
"../instances/500/train/instance15_nreq500_nveh10_gamma443.txt",500,10,2,5,39722,38340.9
"../instances/500/train/instance15_nreq500_nveh10_gamma443.txt",500,10,1,5,40071.4,36994.8
"../instances/500/train/instance15_nreq500_nveh10_gamma443.txt",500,10,2,10,65946.1,36713.3
"../instances/500/train/instance15_nreq500_nveh10_gamma443.txt",500,10,1,10,66115.9,36046.6
"../instances/500/train/instance15_nreq500_nveh10_gamma443.txt",500,10,0,10,66663.8,37313.6
"../instances/500/train/instance15_nreq500_nveh10_gamma443.txt",500,15,1,5,67905.8,36860.5
"../instances/500/train/instance15_nreq500_nveh10_gamma443.txt",500,15,2,5,61900,36994.3
"../instances/500/train/instance15_nreq500_nveh10_gamma443.txt",500,15,0,5,85557.9,36981.7
"../instances/500/train/instance15_nreq500_nveh10_gamma443.txt",500,15,1,10,128957,36336
"../instances/500/train/instance15_nreq500_nveh10_gamma443.txt",500,15,2,10,122780,36817.4
"../instances/500/train/instance15_nreq500_nveh10_gamma443.txt",500,15,0,10,176386,37278.9
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,5,1,5,9245.86,39305.6
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,5,2,5,9248.44,38802.1
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,5,0,5,9574.84,39531.1
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,5,0,10,14867.2,38401
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,5,2,10,18278.4,38100.7
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,5,1,10,18608.3,37522
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,10,1,5,41067,37892.6
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,10,0,5,41207.4,37789.1
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,10,2,5,42092.5,38338.6
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,10,0,10,67616.4,36549.2
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,10,2,10,71060.5,37384.6
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,15,2,5,64218.1,37146.1
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,10,1,10,90047.7,36616
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,15,1,5,90852,36768.9
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,15,0,5,115298,36793.4
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,15,2,10,181050,36259.7
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,15,0,10,195724,35622.3
"../instances/500/train/instance16_nreq500_nveh10_gamma443.txt",500,15,1,10,218010,35905.8
"../instances/500/train/instance20_nreq500_nveh10_gamma470.txt",500,5,0,5,9635.73,43497.7
"../instances/500/train/instance20_nreq500_nveh10_gamma470.txt",500,5,2,5,10059.3,43497.7
"../instances/500/train/instance20_nreq500_nveh10_gamma470.txt",500,5,1,5,10330.9,43497.7
"../instances/500/train/instance20_nreq500_nveh10_gamma470.txt",500,5,1,10,18362.2,42189.8
"../instances/500/train/instance20_nreq500_nveh10_gamma470.txt",500,5,2,10,18919.3,42189.8
"../instances/500/train/instance20_nreq500_nveh10_gamma470.txt",500,5,0,10,21756.4,42189.8
"../instances/500/train/instance20_nreq500_nveh10_gamma470.txt",500,10,0,5,39650.8,43101.8
"../instances/500/train/instance20_nreq500_nveh10_gamma470.txt",500,10,2,5,43535,42766.3
"../instances/500/train/instance20_nreq500_nveh10_gamma470.txt",500,10,1,5,44303.8,42189.7
"../instances/500/train/instance20_nreq500_nveh10_gamma470.txt",500,10,2,10,65088.7,41195.1
"../instances/500/train/instance20_nreq500_nveh10_gamma470.txt",500,10,1,10,70311.2,41307.3
"../instances/500/train/instance20_nreq500_nveh10_gamma470.txt",500,10,0,10,77604.6,40727.4
"../instances/500/train/instance20_nreq500_nveh10_gamma470.txt",500,15,2,5,81083.7,42642.6
"../instances/500/train/instance20_nreq500_nveh10_gamma470.txt",500,15,0,5,99013.5,41927.7
"../instances/500/train/instance20_nreq500_nveh10_gamma470.txt",500,15,1,5,104350,41838
"../instances/500/train/instance20_nreq500_nveh10_gamma470.txt",500,15,2,10,144999,41312.7
"../instances/500/train/instance20_nreq500_nveh10_gamma470.txt",500,15,0,10,192334,40890.7
"../instances/500/train/instance20_nreq500_nveh10_gamma470.txt",500,15,1,10,202486,40607.8
"../instances/1000/train/instance14_nreq1000_nveh20_gamma913.txt",1000,5,1,5,21382.6,113522
"../instances/1000/train/instance14_nreq1000_nveh20_gamma913.txt",1000,5,2,5,22548.6,113522
"../instances/1000/train/instance14_nreq1000_nveh20_gamma913.txt",1000,5,0,5,23714.5,113522
"../instances/1000/train/instance14_nreq1000_nveh20_gamma913.txt",1000,5,0,10,33226,109643
"../instances/1000/train/instance14_nreq1000_nveh20_gamma913.txt",1000,5,2,10,39636.4,109643
"../instances/1000/train/instance14_nreq1000_nveh20_gamma913.txt",1000,5,1,10,39867.2,109643
"../instances/1000/train/instance14_nreq1000_nveh20_gamma913.txt",1000,10,1,5,100135,113522
"../instances/1000/train/instance14_nreq1000_nveh20_gamma913.txt",1000,10,0,5,103081,113522
"../instances/1000/train/instance14_nreq1000_nveh20_gamma913.txt",1000,10,2,5,108734,113522
"../instances/1000/train/instance14_nreq1000_nveh20_gamma913.txt",1000,10,1,10,148012,109643
"../instances/1000/train/instance14_nreq1000_nveh20_gamma913.txt",1000,10,0,10,149155,109643
"../instances/1000/train/instance14_nreq1000_nveh20_gamma913.txt",1000,10,2,10,153790,109643
"../instances/1000/train/instance14_nreq1000_nveh20_gamma913.txt",1000,15,0,5,174114,113522
"../instances/1000/train/instance14_nreq1000_nveh20_gamma913.txt",1000,15,1,5,226401,113522
"../instances/1000/train/instance14_nreq1000_nveh20_gamma913.txt",1000,15,2,5,212382,113522
"../instances/1000/train/instance14_nreq1000_nveh20_gamma913.txt",1000,15,2,10,271020,109643
"../instances/1000/train/instance14_nreq1000_nveh20_gamma913.txt",1000,15,0,10,417632,108921
"../instances/1000/train/instance14_nreq1000_nveh20_gamma913.txt",1000,15,1,10,433160,109643
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,5,1,5,17550.6,108775
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,5,0,5,18277.5,108775
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,5,2,5,18615.9,108775
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,5,0,10,34166.4,103098
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,5,1,10,34896,103098
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,5,2,10,35410.7,103098
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,10,0,5,110133,103025
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,10,1,5,121145,106954
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,10,2,5,122589,105733
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,10,1,10,145662,103098
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,10,0,10,147275,103098
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,10,2,10,158091,103098
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,15,1,5,216016,103977
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,15,0,5,231623,102994
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,15,2,5,246346,105208
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,15,1,10,404314,101222
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,15,2,10,416104,102471
"../instances/1000/train/instance27_nreq1000_nveh20_gamma862.txt",1000,15,0,10,441830,101209
"../instances/1000/train/instance3_nreq1000_nveh20_gamma971.txt",1000,5,1,5,20421.4,128149
"../instances/1000/train/instance3_nreq1000_nveh20_gamma971.txt",1000,5,0,5,20909.1,128149
"../instances/1000/train/instance3_nreq1000_nveh20_gamma971.txt",1000,5,2,5,20928.4,128149
"../instances/1000/train/instance3_nreq1000_nveh20_gamma971.txt",1000,5,1,10,38116.5,123260
"../instances/1000/train/instance3_nreq1000_nveh20_gamma971.txt",1000,5,0,10,38217.2,123260
"../instances/1000/train/instance3_nreq1000_nveh20_gamma971.txt",1000,5,2,10,39142.3,123260
"../instances/1000/train/instance3_nreq1000_nveh20_gamma971.txt",1000,10,0,5,86992.5,128149
"../instances/1000/train/instance3_nreq1000_nveh20_gamma971.txt",1000,10,2,5,90581.5,128149
"../instances/1000/train/instance3_nreq1000_nveh20_gamma971.txt",1000,10,1,5,91132.4,128012
"../instances/1000/train/instance3_nreq1000_nveh20_gamma971.txt",1000,10,0,10,123217,123260
"../instances/1000/train/instance3_nreq1000_nveh20_gamma971.txt",1000,10,1,10,129247,123260
"../instances/1000/train/instance3_nreq1000_nveh20_gamma971.txt",1000,10,2,10,176698,123260
"../instances/1000/train/instance3_nreq1000_nveh20_gamma971.txt",1000,15,0,5,245122,126695
"../instances/1000/train/instance3_nreq1000_nveh20_gamma971.txt",1000,15,2,5,253458,128149
"../instances/1000/train/instance3_nreq1000_nveh20_gamma971.txt",1000,15,1,5,274060,128149
"../instances/1000/train/instance3_nreq1000_nveh20_gamma971.txt",1000,15,0,10,382422,123260
"../instances/1000/train/instance3_nreq1000_nveh20_gamma971.txt",1000,15,2,10,445710,123260
"../instances/1000/train/instance3_nreq1000_nveh20_gamma971.txt",1000,15,1,10,471230,123260
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,5,2,5,18712.5,113581
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,5,1,5,18753.9,113201
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,5,0,5,18965.2,113619
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,5,2,10,37265.2,107542
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,5,0,10,38456.5,107542
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,5,1,10,38741.6,107542
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,10,2,5,81027.4,110363
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,10,0,5,81172.2,113619
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,10,1,5,83220,109921
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,15,0,5,135771,113619
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,10,2,10,139256,107464
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,15,1,5,151365,108011
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,15,2,5,142763,110921
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,10,1,10,168223,107252
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,10,0,10,169070,107542
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,15,2,10,254734,106578
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,15,1,10,276514,105723
"../instances/1000/train/instance23_nreq1000_nveh20_gamma902.txt",1000,15,0,10,277736,107542
"../instances/1000/train/instance8_nreq1000_nveh20_gamma909.txt",1000,5,2,5,19966.5,115319
"../instances/1000/train/instance8_nreq1000_nveh20_gamma909.txt",1000,5,0,5,21384.6,115319
"../instances/1000/train/instance8_nreq1000_nveh20_gamma909.txt",1000,5,1,5,21728.7,115319
"../instances/1000/train/instance8_nreq1000_nveh20_gamma909.txt",1000,5,2,10,35202.9,112279
"../instances/1000/train/instance8_nreq1000_nveh20_gamma909.txt",1000,5,0,10,35659.9,112279
"../instances/1000/train/instance8_nreq1000_nveh20_gamma909.txt",1000,5,1,10,37128.2,112279
"../instances/1000/train/instance8_nreq1000_nveh20_gamma909.txt",1000,10,0,5,101480,111656
"../instances/1000/train/instance8_nreq1000_nveh20_gamma909.txt",1000,10,1,5,122388,115017
"../instances/1000/train/instance8_nreq1000_nveh20_gamma909.txt",1000,10,2,5,123071,115319
"../instances/1000/train/instance8_nreq1000_nveh20_gamma909.txt",1000,10,1,10,182276,112279
"../instances/1000/train/instance8_nreq1000_nveh20_gamma909.txt",1000,10,0,10,207915,112018
"../instances/1000/train/instance8_nreq1000_nveh20_gamma909.txt",1000,15,1,5,234054,115319
"../instances/1000/train/instance8_nreq1000_nveh20_gamma909.txt",1000,10,2,10,252628,112279
"../instances/1000/train/instance8_nreq1000_nveh20_gamma909.txt",1000,15,2,5,234085,113985
"../instances/1000/train/instance8_nreq1000_nveh20_gamma909.txt",1000,15,0,5,269646,114770
"../instances/1000/train/instance8_nreq1000_nveh20_gamma909.txt",1000,15,2,10,382306,111217
"../instances/1000/train/instance8_nreq1000_nveh20_gamma909.txt",1000,15,0,10,428542,110435
"../instances/1000/train/instance8_nreq1000_nveh20_gamma909.txt",1000,15,1,10,441599,112279
"../instances/2000/train/instance18_nreq2000_nveh40_gamma1748.txt",2000,5,1,5,35435.2,308434
"../instances/2000/train/instance18_nreq2000_nveh40_gamma1748.txt",2000,5,0,5,35517,308434
"../instances/2000/train/instance18_nreq2000_nveh40_gamma1748.txt",2000,5,2,5,38487.5,308434
"../instances/2000/train/instance18_nreq2000_nveh40_gamma1748.txt",2000,5,0,10,72181.1,300830
"../instances/2000/train/instance18_nreq2000_nveh40_gamma1748.txt",2000,5,1,10,74940.4,300830
"../instances/2000/train/instance18_nreq2000_nveh40_gamma1748.txt",2000,5,2,10,75209.6,300830
"../instances/2000/train/instance18_nreq2000_nveh40_gamma1748.txt",2000,10,2,5,170183,308311
"../instances/2000/train/instance18_nreq2000_nveh40_gamma1748.txt",2000,10,1,5,171532,308270
"../instances/2000/train/instance18_nreq2000_nveh40_gamma1748.txt",2000,10,0,5,218971,304073
"../instances/2000/train/instance18_nreq2000_nveh40_gamma1748.txt",2000,10,1,10,248272,300830
"../instances/2000/train/instance18_nreq2000_nveh40_gamma1748.txt",2000,10,2,10,253325,300830
"../instances/2000/train/instance18_nreq2000_nveh40_gamma1748.txt",2000,10,0,10,307248,300830
"../instances/2000/train/instance18_nreq2000_nveh40_gamma1748.txt",2000,15,1,5,452227,307331
"../instances/2000/train/instance18_nreq2000_nveh40_gamma1748.txt",2000,15,2,5,460583,305599
"../instances/2000/train/instance18_nreq2000_nveh40_gamma1748.txt",2000,15,0,5,585935,302788
"../instances/2000/train/instance18_nreq2000_nveh40_gamma1748.txt",2000,15,0,10,909160,295083
"../instances/2000/train/instance18_nreq2000_nveh40_gamma1748.txt",2000,15,1,10,912013,297168
"../instances/2000/train/instance18_nreq2000_nveh40_gamma1748.txt",2000,15,2,10,977490,298428
"../instances/2000/train/instance30_nreq2000_nveh40_gamma1875.txt",2000,5,1,5,44554.7,331756
"../instances/2000/train/instance30_nreq2000_nveh40_gamma1875.txt",2000,5,0,5,45402.6,331756
"../instances/2000/train/instance30_nreq2000_nveh40_gamma1875.txt",2000,5,2,5,45832.5,331756
"../instances/2000/train/instance30_nreq2000_nveh40_gamma1875.txt",2000,5,2,10,77297.4,321841
"../instances/2000/train/instance30_nreq2000_nveh40_gamma1875.txt",2000,5,0,10,85116.4,321841
"../instances/2000/train/instance30_nreq2000_nveh40_gamma1875.txt",2000,5,1,10,89675.9,321841
"../instances/2000/train/instance30_nreq2000_nveh40_gamma1875.txt",2000,10,2,5,161173,331756
"../instances/2000/train/instance30_nreq2000_nveh40_gamma1875.txt",2000,10,1,5,187493,331756
"../instances/2000/train/instance30_nreq2000_nveh40_gamma1875.txt",2000,10,0,5,197732,331756
"../instances/2000/train/instance30_nreq2000_nveh40_gamma1875.txt",2000,10,1,10,313754,321841
"../instances/2000/train/instance30_nreq2000_nveh40_gamma1875.txt",2000,10,2,10,322260,321841
"../instances/2000/train/instance30_nreq2000_nveh40_gamma1875.txt",2000,10,0,10,324965,321841
"../instances/2000/train/instance30_nreq2000_nveh40_gamma1875.txt",2000,15,1,5,367024,328626
"../instances/2000/train/instance30_nreq2000_nveh40_gamma1875.txt",2000,15,0,5,486115,331756
"../instances/2000/train/instance30_nreq2000_nveh40_gamma1875.txt",2000,15,2,5,480818,331756
"../instances/2000/train/instance30_nreq2000_nveh40_gamma1875.txt",2000,15,2,10,789521,321317
"../instances/2000/train/instance30_nreq2000_nveh40_gamma1875.txt",2000,15,0,10,879268,321841
"../instances/2000/train/instance30_nreq2000_nveh40_gamma1875.txt",2000,15,1,10,1.08717e+06,321841
"../instances/2000/train/instance14_nreq2000_nveh40_gamma1807.txt",2000,5,1,5,40250.2,323257
"../instances/2000/train/instance14_nreq2000_nveh40_gamma1807.txt",2000,5,2,5,40822.6,323257
"../instances/2000/train/instance14_nreq2000_nveh40_gamma1807.txt",2000,5,0,5,41039,323257
"../instances/2000/train/instance14_nreq2000_nveh40_gamma1807.txt",2000,5,0,10,73062.2,312680
"../instances/2000/train/instance14_nreq2000_nveh40_gamma1807.txt",2000,5,1,10,78340.8,312680
"../instances/2000/train/instance14_nreq2000_nveh40_gamma1807.txt",2000,5,2,10,78570.1,312680
"../instances/2000/train/instance14_nreq2000_nveh40_gamma1807.txt",2000,10,2,5,177094,317477
"../instances/2000/train/instance14_nreq2000_nveh40_gamma1807.txt",2000,10,1,5,179717,318835
"../instances/2000/train/instance14_nreq2000_nveh40_gamma1807.txt",2000,10,0,5,216288,317637
"../instances/2000/train/instance14_nreq2000_nveh40_gamma1807.txt",2000,10,1,10,294183,310854
"../instances/2000/train/instance14_nreq2000_nveh40_gamma1807.txt",2000,10,0,10,325511,312680
"../instances/2000/train/instance14_nreq2000_nveh40_gamma1807.txt",2000,10,2,10,358553,312680
"../instances/2000/train/instance14_nreq2000_nveh40_gamma1807.txt",2000,15,1,5,462109,320475
"../instances/2000/train/instance14_nreq2000_nveh40_gamma1807.txt",2000,15,2,5,483325,318029
"../instances/2000/train/instance14_nreq2000_nveh40_gamma1807.txt",2000,15,0,5,653228,317125
"../instances/2000/train/instance14_nreq2000_nveh40_gamma1807.txt",2000,15,2,10,902686,312680
"../instances/2000/train/instance14_nreq2000_nveh40_gamma1807.txt",2000,15,1,10,1.00277e+06,312214
"../instances/2000/train/instance14_nreq2000_nveh40_gamma1807.txt",2000,15,0,10,1.07702e+06,310463
"../instances/2000/train/instance20_nreq2000_nveh40_gamma1792.txt",2000,5,1,5,39311.8,326564
"../instances/2000/train/instance20_nreq2000_nveh40_gamma1792.txt",2000,5,2,5,40137.1,326564
"../instances/2000/train/instance20_nreq2000_nveh40_gamma1792.txt",2000,5,0,5,42872.3,325426
"../instances/2000/train/instance20_nreq2000_nveh40_gamma1792.txt",2000,5,0,10,75841.5,312538
"../instances/2000/train/instance20_nreq2000_nveh40_gamma1792.txt",2000,5,2,10,75869.3,312538
"../instances/2000/train/instance20_nreq2000_nveh40_gamma1792.txt",2000,5,1,10,77048.2,312538
"../instances/2000/train/instance20_nreq2000_nveh40_gamma1792.txt",2000,10,1,5,170808,323843
"../instances/2000/train/instance20_nreq2000_nveh40_gamma1792.txt",2000,10,2,5,176993,323343
"../instances/2000/train/instance20_nreq2000_nveh40_gamma1792.txt",2000,10,0,5,217585,322233
"../instances/2000/train/instance20_nreq2000_nveh40_gamma1792.txt",2000,10,1,10,286664,312538
"../instances/2000/train/instance20_nreq2000_nveh40_gamma1792.txt",2000,10,2,10,297000,312538
"../instances/2000/train/instance20_nreq2000_nveh40_gamma1792.txt",2000,10,0,10,325223,312538
"../instances/2000/train/instance20_nreq2000_nveh40_gamma1792.txt",2000,15,1,5,465848,320097
"../instances/2000/train/instance20_nreq2000_nveh40_gamma1792.txt",2000,15,2,5,447006,322636
"../instances/2000/train/instance20_nreq2000_nveh40_gamma1792.txt",2000,15,0,5,508401,320815
"../instances/2000/train/instance20_nreq2000_nveh40_gamma1792.txt",2000,15,1,10,607048,310748
"../instances/2000/train/instance20_nreq2000_nveh40_gamma1792.txt",2000,15,2,10,566936,312538
"../instances/2000/train/instance20_nreq2000_nveh40_gamma1792.txt",2000,15,0,10,883549,311041
"../instances/2000/train/instance27_nreq2000_nveh40_gamma1870.txt",2000,5,0,5,42035.6,331562
"../instances/2000/train/instance27_nreq2000_nveh40_gamma1870.txt",2000,5,2,5,42452.6,331562
"../instances/2000/train/instance27_nreq2000_nveh40_gamma1870.txt",2000,5,1,5,42592.1,331562
"../instances/2000/train/instance27_nreq2000_nveh40_gamma1870.txt",2000,5,1,10,69238.4,324415
"../instances/2000/train/instance27_nreq2000_nveh40_gamma1870.txt",2000,5,2,10,78894,324415
"../instances/2000/train/instance27_nreq2000_nveh40_gamma1870.txt",2000,5,0,10,82118.8,324415
"../instances/2000/train/instance27_nreq2000_nveh40_gamma1870.txt",2000,10,2,5,194918,331562
"../instances/2000/train/instance27_nreq2000_nveh40_gamma1870.txt",2000,10,1,5,195460,331562
"../instances/2000/train/instance27_nreq2000_nveh40_gamma1870.txt",2000,10,0,5,220358,331562
"../instances/2000/train/instance27_nreq2000_nveh40_gamma1870.txt",2000,10,1,10,322267,324415
"../instances/2000/train/instance27_nreq2000_nveh40_gamma1870.txt",2000,10,0,10,341810,324415
"../instances/2000/train/instance27_nreq2000_nveh40_gamma1870.txt",2000,10,2,10,391652,324415
"../instances/2000/train/instance27_nreq2000_nveh40_gamma1870.txt",2000,15,0,5,547245,327742
"../instances/2000/train/instance27_nreq2000_nveh40_gamma1870.txt",2000,15,2,5,518582,329262
"../instances/2000/train/instance27_nreq2000_nveh40_gamma1870.txt",2000,15,1,5,573734,327820
"../instances/2000/train/instance27_nreq2000_nveh40_gamma1870.txt",2000,15,2,10,985068,322416
"../instances/2000/train/instance27_nreq2000_nveh40_gamma1870.txt",2000,15,0,10,1.04817e+06,318983
"../instances/2000/train/instance27_nreq2000_nveh40_gamma1870.txt",2000,15,1,10,1.07647e+06,323783
