path,N,method,duration,objective
"../instances/200/test/instance57_nreq200_nveh4_gamma172.txt",200,VND,179.615,6988.73
"../instances/200/test/instance57_nreq200_nveh4_gamma172.txt",200,SA,0.507543,10333.6
"../instances/200/test/instance57_nreq200_nveh4_gamma172.txt",200,LN,85760.4,8326.57
"../instances/200/test/instance57_nreq200_nveh4_gamma172.txt",200,GA,27552.3,8913.17
"../instances/200/test/instance39_nreq200_nveh4_gamma186.txt",200,DC,2.43664,12385.3
"../instances/200/test/instance39_nreq200_nveh4_gamma186.txt",200,RC,3.17608,13088.8
"../instances/200/test/instance39_nreq200_nveh4_gamma186.txt",200,BS,22.287,11873.6
"../instances/200/test/instance39_nreq200_nveh4_gamma186.txt",200,VND,383.19,10244.5
"../instances/200/test/instance39_nreq200_nveh4_gamma186.txt",200,SA,1.1781,12385.3
"../instances/200/test/instance39_nreq200_nveh4_gamma186.txt",200,LN,88319.6,9933.81
"../instances/200/test/instance39_nreq200_nveh4_gamma186.txt",200,GA,27474.3,10640.8
"../instances/200/test/instance45_nreq200_nveh4_gamma180.txt",200,DC,2.26333,10575.1
"../instances/200/test/instance45_nreq200_nveh4_gamma180.txt",200,RC,3.0018,11849.9
"../instances/200/test/instance45_nreq200_nveh4_gamma180.txt",200,BS,25.4686,10593.9
"../instances/200/test/instance45_nreq200_nveh4_gamma180.txt",200,VND,181.894,7625.34
"../instances/200/test/instance45_nreq200_nveh4_gamma180.txt",200,SA,0.065279,10564.7
"../instances/200/test/instance45_nreq200_nveh4_gamma180.txt",200,LN,89814.9,8713.02
"../instances/200/test/instance45_nreq200_nveh4_gamma180.txt",200,GA,27940.9,9537.66
"../instances/200/test/instance54_nreq200_nveh4_gamma174.txt",200,DC,2.65356,10837.1
"../instances/200/test/instance54_nreq200_nveh4_gamma174.txt",200,RC,2.95202,11048.9
"../instances/200/test/instance54_nreq200_nveh4_gamma174.txt",200,BS,19.6223,11197.9
"../instances/200/test/instance54_nreq200_nveh4_gamma174.txt",200,VND,212.087,7324.62
"../instances/200/test/instance54_nreq200_nveh4_gamma174.txt",200,SA,1.04523,10837.1
"../instances/200/test/instance54_nreq200_nveh4_gamma174.txt",200,LN,92880.2,8843.04
"../instances/200/test/instance54_nreq200_nveh4_gamma174.txt",200,GA,25476,9378.66
"../instances/200/test/instance50_nreq200_nveh4_gamma170.txt",200,DC,2.59348,9410.87
"../instances/200/test/instance50_nreq200_nveh4_gamma170.txt",200,RC,3.06316,10704.8
"../instances/200/test/instance50_nreq200_nveh4_gamma170.txt",200,BS,22.1108,9001.66
"../instances/200/test/instance50_nreq200_nveh4_gamma170.txt",200,VND,217.914,6542.24
"../instances/200/test/instance50_nreq200_nveh4_gamma170.txt",200,SA,1.0205,9410.87
"../instances/200/test/instance50_nreq200_nveh4_gamma170.txt",200,LN,97023.4,8250.12
"../instances/200/test/instance50_nreq200_nveh4_gamma170.txt",200,GA,24428.2,8302.24
"../instances/200/test/instance58_nreq200_nveh4_gamma187.txt",200,DC,2.35648,12243.2
"../instances/200/test/instance58_nreq200_nveh4_gamma187.txt",200,RC,3.43337,12661.7
"../instances/200/test/instance58_nreq200_nveh4_gamma187.txt",200,BS,24.3142,11564.9
"../instances/200/test/instance58_nreq200_nveh4_gamma187.txt",200,VND,381.157,8170.79
"../instances/200/test/instance58_nreq200_nveh4_gamma187.txt",200,SA,0.220177,12229.5
"../instances/200/test/instance58_nreq200_nveh4_gamma187.txt",200,LN,96292,9862.24
"../instances/200/test/instance58_nreq200_nveh4_gamma187.txt",200,GA,27365.2,10509
"../instances/200/test/instance46_nreq200_nveh4_gamma178.txt",200,DC,2.71165,11172.3
"../instances/200/test/instance46_nreq200_nveh4_gamma178.txt",200,RC,3.02465,11696.4
"../instances/200/test/instance46_nreq200_nveh4_gamma178.txt",200,BS,22.1184,10906
"../instances/200/test/instance46_nreq200_nveh4_gamma178.txt",200,VND,227.054,7593.46
"../instances/200/test/instance46_nreq200_nveh4_gamma178.txt",200,SA,0.229716,11144.7
"../instances/200/test/instance46_nreq200_nveh4_gamma178.txt",200,LN,96028.1,8946.89
"../instances/200/test/instance46_nreq200_nveh4_gamma178.txt",200,GA,28470.1,9616.65
"../instances/200/test/instance34_nreq200_nveh4_gamma184.txt",200,DC,2.41999,11482.2
"../instances/200/test/instance34_nreq200_nveh4_gamma184.txt",200,RC,3.37145,12118.1
"../instances/200/test/instance34_nreq200_nveh4_gamma184.txt",200,BS,21.3248,11539.7
"../instances/200/test/instance34_nreq200_nveh4_gamma184.txt",200,VND,244.127,7529.06
"../instances/200/test/instance34_nreq200_nveh4_gamma184.txt",200,SA,1.21696,11482.2
"../instances/200/test/instance34_nreq200_nveh4_gamma184.txt",200,LN,99743.4,9080.32
"../instances/200/test/instance34_nreq200_nveh4_gamma184.txt",200,GA,26959.3,9706.34
"../instances/200/test/instance37_nreq200_nveh4_gamma191.txt",200,DC,2.46941,11829
"../instances/200/test/instance37_nreq200_nveh4_gamma191.txt",200,RC,3.1688,12450.6
"../instances/200/test/instance37_nreq200_nveh4_gamma191.txt",200,BS,27.6751,11951.2
"../instances/200/test/instance37_nreq200_nveh4_gamma191.txt",200,VND,253.879,8817.55
"../instances/200/test/instance37_nreq200_nveh4_gamma191.txt",200,SA,1.28842,11829
"../instances/200/test/instance37_nreq200_nveh4_gamma191.txt",200,LN,98183.7,9553.28
"../instances/200/test/instance37_nreq200_nveh4_gamma191.txt",200,GA,30859.8,10379.7
"../instances/200/test/instance31_nreq200_nveh4_gamma192.txt",200,DC,2.48385,12624.3
"../instances/200/test/instance31_nreq200_nveh4_gamma192.txt",200,RC,3.09982,13480.6
"../instances/200/test/instance31_nreq200_nveh4_gamma192.txt",200,BS,26.418,11596
"../instances/200/test/instance31_nreq200_nveh4_gamma192.txt",200,VND,256.219,7982.61
"../instances/200/test/instance31_nreq200_nveh4_gamma192.txt",200,SA,0.058299,12607
"../instances/200/test/instance31_nreq200_nveh4_gamma192.txt",200,LN,98412.4,9892.02
"../instances/200/test/instance31_nreq200_nveh4_gamma192.txt",200,GA,32061.6,10686.2
"../instances/200/test/instance33_nreq200_nveh4_gamma181.txt",200,DC,2.6005,10822.3
"../instances/200/test/instance33_nreq200_nveh4_gamma181.txt",200,RC,3.07973,11204.2
"../instances/200/test/instance33_nreq200_nveh4_gamma181.txt",200,BS,22.4912,10114.6
"../instances/200/test/instance33_nreq200_nveh4_gamma181.txt",200,VND,254.196,7212.43
"../instances/200/test/instance33_nreq200_nveh4_gamma181.txt",200,SA,0.00895,10815.9
"../instances/200/test/instance33_nreq200_nveh4_gamma181.txt",200,LN,103548,8592.9
"../instances/200/test/instance33_nreq200_nveh4_gamma181.txt",200,GA,29289.8,8919.51
"../instances/200/test/instance36_nreq200_nveh4_gamma181.txt",200,DC,2.4634,10785.4
"../instances/200/test/instance36_nreq200_nveh4_gamma181.txt",200,RC,3.35143,11735.3
"../instances/200/test/instance36_nreq200_nveh4_gamma181.txt",200,BS,22.5116,10845.9
"../instances/200/test/instance36_nreq200_nveh4_gamma181.txt",200,VND,264.246,7065.96
"../instances/200/test/instance36_nreq200_nveh4_gamma181.txt",200,SA,1.18399,10785.4
"../instances/200/test/instance36_nreq200_nveh4_gamma181.txt",200,LN,105569,8721.39
"../instances/200/test/instance36_nreq200_nveh4_gamma181.txt",200,GA,31877.8,9256.03
"../instances/200/test/instance44_nreq200_nveh4_gamma183.txt",200,DC,2.63921,11322.5
"../instances/200/test/instance44_nreq200_nveh4_gamma183.txt",200,RC,3.16153,12151.9
"../instances/200/test/instance44_nreq200_nveh4_gamma183.txt",200,BS,23.7119,10952.2
"../instances/200/test/instance44_nreq200_nveh4_gamma183.txt",200,VND,273.734,6986.55
"../instances/200/test/instance44_nreq200_nveh4_gamma183.txt",200,SA,0.399963,11312.9
"../instances/200/test/instance44_nreq200_nveh4_gamma183.txt",200,LN,112149,8874.9
"../instances/200/test/instance44_nreq200_nveh4_gamma183.txt",200,GA,26039.3,9705.5
"../instances/200/test/instance53_nreq200_nveh4_gamma167.txt",200,DC,2.3982,10405.2
"../instances/200/test/instance53_nreq200_nveh4_gamma167.txt",200,RC,2.84689,11159.6
"../instances/200/test/instance53_nreq200_nveh4_gamma167.txt",200,BS,17.7077,10374
"../instances/200/test/instance53_nreq200_nveh4_gamma167.txt",200,VND,106.19,6706.74
"../instances/200/test/instance53_nreq200_nveh4_gamma167.txt",200,SA,1.33448,10403.8
"../instances/200/test/instance53_nreq200_nveh4_gamma167.txt",200,LN,64035.8,8548.14
"../instances/200/test/instance53_nreq200_nveh4_gamma167.txt",200,GA,15133.8,8923.19
"../instances/200/test/instance47_nreq200_nveh4_gamma184.txt",200,DC,2.649,11995.3
"../instances/200/test/instance47_nreq200_nveh4_gamma184.txt",200,RC,3.15652,12949.9
"../instances/200/test/instance47_nreq200_nveh4_gamma184.txt",200,BS,20.4559,11514.5
"../instances/200/test/instance47_nreq200_nveh4_gamma184.txt",200,VND,88.101,8145.18
"../instances/200/test/instance47_nreq200_nveh4_gamma184.txt",200,SA,0.046059,11907.7
"../instances/200/test/instance47_nreq200_nveh4_gamma184.txt",200,LN,66474.4,10118.6
"../instances/200/test/instance47_nreq200_nveh4_gamma184.txt",200,GA,18904.5,10300
"../instances/200/test/instance51_nreq200_nveh4_gamma172.txt",200,DC,2.47124,10592.6
"../instances/200/test/instance51_nreq200_nveh4_gamma172.txt",200,RC,2.97016,10917.3
"../instances/200/test/instance51_nreq200_nveh4_gamma172.txt",200,BS,22.0254,10234.6
"../instances/200/test/instance51_nreq200_nveh4_gamma172.txt",200,VND,90.3597,7730.97
"../instances/200/test/instance51_nreq200_nveh4_gamma172.txt",200,SA,0.00871,10585.2
"../instances/200/test/instance51_nreq200_nveh4_gamma172.txt",200,LN,68693.8,8415.57
"../instances/200/test/instance51_nreq200_nveh4_gamma172.txt",200,GA,17473,8913.9
"../instances/200/test/instance40_nreq200_nveh4_gamma183.txt",200,DC,2.63466,10553.4
"../instances/200/test/instance40_nreq200_nveh4_gamma183.txt",200,RC,3.15752,11525.7
"../instances/200/test/instance40_nreq200_nveh4_gamma183.txt",200,BS,23.7806,10640.9
"../instances/200/test/instance40_nreq200_nveh4_gamma183.txt",200,VND,87.2832,8040.7
"../instances/200/test/instance40_nreq200_nveh4_gamma183.txt",200,SA,0.01442,10510.5
"../instances/200/test/instance40_nreq200_nveh4_gamma183.txt",200,LN,69344.4,8734.8
"../instances/200/test/instance40_nreq200_nveh4_gamma183.txt",200,GA,19538.1,9165.21
"../instances/500/test/instance53_nreq500_nveh10_gamma442.txt",500,DC,12.6823,42997.5
"../instances/500/test/instance53_nreq500_nveh10_gamma442.txt",500,RC,13.8128,44953.9
"../instances/500/test/instance53_nreq500_nveh10_gamma442.txt",500,BS,52.7786,43353.8
"../instances/500/test/instance53_nreq500_nveh10_gamma442.txt",500,VND,991.513,30661.5
"../instances/500/test/instance53_nreq500_nveh10_gamma442.txt",500,SA,0.074439,42982.5
"../instances/500/test/instance53_nreq500_nveh10_gamma442.txt",500,LN,161691,35173.3
"../instances/500/test/instance53_nreq500_nveh10_gamma442.txt",500,GA,68413.1,39082.3
"../instances/500/test/instance45_nreq500_nveh10_gamma480.txt",500,DC,13.8342,48145.5
"../instances/500/test/instance45_nreq500_nveh10_gamma480.txt",500,RC,15.1771,48776.9
"../instances/500/test/instance45_nreq500_nveh10_gamma480.txt",500,BS,60.1882,45828.3
"../instances/500/test/instance45_nreq500_nveh10_gamma480.txt",500,VND,486.124,30981.5
"../instances/500/test/instance45_nreq500_nveh10_gamma480.txt",500,SA,0.01612,48126.7
"../instances/500/test/instance45_nreq500_nveh10_gamma480.txt",500,LN,150977,38729.4
"../instances/500/test/instance45_nreq500_nveh10_gamma480.txt",500,GA,82988,41521.7
"../instances/500/test/instance59_nreq500_nveh10_gamma448.txt",500,DC,12.836,43208.6
"../instances/500/test/instance59_nreq500_nveh10_gamma448.txt",500,RC,14.0513,43278.2
"../instances/500/test/instance59_nreq500_nveh10_gamma448.txt",500,BS,57.85,39871.5
"../instances/500/test/instance59_nreq500_nveh10_gamma448.txt",500,VND,639.067,28913.9
"../instances/500/test/instance59_nreq500_nveh10_gamma448.txt",500,SA,1.66701,43208.6
"../instances/500/test/instance59_nreq500_nveh10_gamma448.txt",500,LN,166206,35991
"../instances/500/test/instance59_nreq500_nveh10_gamma448.txt",500,GA,71309.9,37307.7
"../instances/500/test/instance31_nreq500_nveh10_gamma465.txt",500,DC,13.5726,45116.7
"../instances/500/test/instance31_nreq500_nveh10_gamma465.txt",500,RC,14.9163,46515.6
"../instances/500/test/instance31_nreq500_nveh10_gamma465.txt",500,BS,59.3272,43915.4
"../instances/500/test/instance31_nreq500_nveh10_gamma465.txt",500,VND,616.626,29159.5
"../instances/500/test/instance31_nreq500_nveh10_gamma465.txt",500,SA,0.209636,45045.1
"../instances/500/test/instance31_nreq500_nveh10_gamma465.txt",500,LN,154952,36611.2
"../instances/500/test/instance31_nreq500_nveh10_gamma465.txt",500,GA,83194.3,40386.5
"../instances/500/test/instance43_nreq500_nveh10_gamma457.txt",500,DC,13.2054,43546.7
"../instances/500/test/instance43_nreq500_nveh10_gamma457.txt",500,RC,14.5448,44261.8
"../instances/500/test/instance43_nreq500_nveh10_gamma457.txt",500,BS,60.6294,42539.4
"../instances/500/test/instance43_nreq500_nveh10_gamma457.txt",500,VND,645.202,27108.5
"../instances/500/test/instance43_nreq500_nveh10_gamma457.txt",500,SA,1.46555,43546.7
"../instances/500/test/instance43_nreq500_nveh10_gamma457.txt",500,LN,164001,34967.6
"../instances/500/test/instance43_nreq500_nveh10_gamma457.txt",500,GA,78919.2,37652
"../instances/500/test/instance46_nreq500_nveh10_gamma436.txt",500,DC,12.8667,41797.9
"../instances/500/test/instance46_nreq500_nveh10_gamma436.txt",500,RC,13.779,42465.2
"../instances/500/test/instance46_nreq500_nveh10_gamma436.txt",500,BS,56.3011,40017.6
"../instances/500/test/instance46_nreq500_nveh10_gamma436.txt",500,VND,884.171,28931.9
"../instances/500/test/instance46_nreq500_nveh10_gamma436.txt",500,SA,0.035109,41769.9
"../instances/500/test/instance46_nreq500_nveh10_gamma436.txt",500,LN,171544,33582
"../instances/500/test/instance46_nreq500_nveh10_gamma436.txt",500,GA,75351.9,35925.8
"../instances/500/test/instance49_nreq500_nveh10_gamma446.txt",500,DC,13.3537,39986.2
"../instances/500/test/instance49_nreq500_nveh10_gamma446.txt",500,RC,14.0016,41666.5
"../instances/500/test/instance49_nreq500_nveh10_gamma446.txt",500,BS,56.4331,39821.4
"../instances/500/test/instance49_nreq500_nveh10_gamma446.txt",500,VND,320.685,28413.7
"../instances/500/test/instance49_nreq500_nveh10_gamma446.txt",500,SA,11.8705,39703.7
"../instances/500/test/instance49_nreq500_nveh10_gamma446.txt",500,LN,166336,32649.5
"../instances/500/test/instance49_nreq500_nveh10_gamma446.txt",500,GA,81790.8,35916.8
"../instances/500/test/instance40_nreq500_nveh10_gamma441.txt",500,DC,11.738,40454.1
"../instances/500/test/instance40_nreq500_nveh10_gamma441.txt",500,RC,13.8949,41980.1
"../instances/500/test/instance40_nreq500_nveh10_gamma441.txt",500,BS,57.6434,38941.6
"../instances/500/test/instance40_nreq500_nveh10_gamma441.txt",500,VND,530.132,27383.2
"../instances/500/test/instance40_nreq500_nveh10_gamma441.txt",500,SA,0.03061,40431.9
"../instances/500/test/instance40_nreq500_nveh10_gamma441.txt",500,LN,169254,32842.1
"../instances/500/test/instance40_nreq500_nveh10_gamma441.txt",500,GA,81767.3,35888.5
"../instances/500/test/instance34_nreq500_nveh10_gamma458.txt",500,DC,13.0847,44478.3
"../instances/500/test/instance34_nreq500_nveh10_gamma458.txt",500,RC,14.1461,45666.6
"../instances/500/test/instance34_nreq500_nveh10_gamma458.txt",500,BS,55.7837,42107.9
"../instances/500/test/instance34_nreq500_nveh10_gamma458.txt",500,VND,613.606,27966.2
"../instances/500/test/instance34_nreq500_nveh10_gamma458.txt",500,SA,2.60297,44320.8
"../instances/500/test/instance34_nreq500_nveh10_gamma458.txt",500,LN,161067,35706.4
"../instances/500/test/instance34_nreq500_nveh10_gamma458.txt",500,GA,92053.2,37284.2
"../instances/500/test/instance37_nreq500_nveh10_gamma472.txt",500,DC,13.6004,44880.2
"../instances/500/test/instance37_nreq500_nveh10_gamma472.txt",500,RC,14.8863,45383.5
"../instances/500/test/instance37_nreq500_nveh10_gamma472.txt",500,BS,65.6814,43999.9
"../instances/500/test/instance37_nreq500_nveh10_gamma472.txt",500,VND,600.109,30601.3
"../instances/500/test/instance37_nreq500_nveh10_gamma472.txt",500,SA,3.12615,44865
"../instances/500/test/instance37_nreq500_nveh10_gamma472.txt",500,LN,166579,37489.9
"../instances/500/test/instance37_nreq500_nveh10_gamma472.txt",500,GA,87568.6,39952.7
"../instances/500/test/instance60_nreq500_nveh10_gamma448.txt",500,DC,12.9209,43094.3
"../instances/500/test/instance60_nreq500_nveh10_gamma448.txt",500,RC,14.0228,43327.6
"../instances/500/test/instance60_nreq500_nveh10_gamma448.txt",500,BS,59.8716,40903
"../instances/500/test/instance60_nreq500_nveh10_gamma448.txt",500,VND,604.253,26890.8
"../instances/500/test/instance60_nreq500_nveh10_gamma448.txt",500,SA,0.082899,43067.6
"../instances/500/test/instance60_nreq500_nveh10_gamma448.txt",500,LN,174375,33567.8
"../instances/500/test/instance60_nreq500_nveh10_gamma448.txt",500,GA,79915.8,36884.1
"../instances/500/test/instance33_nreq500_nveh10_gamma459.txt",500,DC,13.2621,41871.1
"../instances/500/test/instance33_nreq500_nveh10_gamma459.txt",500,RC,14.5505,43293.9
"../instances/500/test/instance33_nreq500_nveh10_gamma459.txt",500,BS,60.7404,42368.3
"../instances/500/test/instance33_nreq500_nveh10_gamma459.txt",500,VND,506.143,28535.9
"../instances/500/test/instance33_nreq500_nveh10_gamma459.txt",500,SA,1.41554,41871.1
"../instances/500/test/instance33_nreq500_nveh10_gamma459.txt",500,LN,157769,34805
"../instances/500/test/instance33_nreq500_nveh10_gamma459.txt",500,GA,97713.5,37870.2
"../instances/500/test/instance44_nreq500_nveh10_gamma470.txt",500,DC,14.072,43965.5
"../instances/500/test/instance44_nreq500_nveh10_gamma470.txt",500,RC,14.9278,44218.4
"../instances/500/test/instance44_nreq500_nveh10_gamma470.txt",500,BS,63.7306,43963.1
"../instances/500/test/instance44_nreq500_nveh10_gamma470.txt",500,VND,605.724,27878.1
"../instances/500/test/instance44_nreq500_nveh10_gamma470.txt",500,SA,0.108738,43813.7
"../instances/500/test/instance44_nreq500_nveh10_gamma470.txt",500,LN,167736,36277.3
"../instances/500/test/instance44_nreq500_nveh10_gamma470.txt",500,GA,92177.2,39408.2
"../instances/500/test/instance52_nreq500_nveh10_gamma461.txt",500,DC,9.77262,46215.8
"../instances/500/test/instance52_nreq500_nveh10_gamma461.txt",500,RC,11.6597,46379
"../instances/500/test/instance52_nreq500_nveh10_gamma461.txt",500,BS,54.9106,44066.3
"../instances/500/test/instance52_nreq500_nveh10_gamma461.txt",500,VND,590.915,28919.6
"../instances/500/test/instance52_nreq500_nveh10_gamma461.txt",500,SA,2.22265,46212.9
"../instances/500/test/instance52_nreq500_nveh10_gamma461.txt",500,LN,167403,36948.3
"../instances/500/test/instance52_nreq500_nveh10_gamma461.txt",500,GA,93241.6,39344.7
"../instances/500/test/instance41_nreq500_nveh10_gamma470.txt",500,DC,13.5845,44006.9
"../instances/500/test/instance41_nreq500_nveh10_gamma470.txt",500,RC,14.9458,44576.5
"../instances/500/test/instance41_nreq500_nveh10_gamma470.txt",500,BS,68.0178,41731.6
"../instances/500/test/instance41_nreq500_nveh10_gamma470.txt",500,VND,628.56,29008.5
"../instances/500/test/instance41_nreq500_nveh10_gamma470.txt",500,SA,1.47795,44006.9
"../instances/500/test/instance41_nreq500_nveh10_gamma470.txt",500,LN,165449,35365.8
"../instances/500/test/instance41_nreq500_nveh10_gamma470.txt",500,GA,98222.2,38568.7
"../instances/500/test/instance50_nreq500_nveh10_gamma456.txt",500,DC,13.5165,42271.1
"../instances/500/test/instance50_nreq500_nveh10_gamma456.txt",500,RC,14.4576,43957.9
"../instances/500/test/instance50_nreq500_nveh10_gamma456.txt",500,BS,59.9096,41352.5
"../instances/500/test/instance50_nreq500_nveh10_gamma456.txt",500,VND,408.068,29115
"../instances/500/test/instance50_nreq500_nveh10_gamma456.txt",500,SA,0.067769,42249.9
"../instances/500/test/instance50_nreq500_nveh10_gamma456.txt",500,LN,170345,35026.5
"../instances/500/test/instance50_nreq500_nveh10_gamma456.txt",500,GA,99369.9,38130
"../instances/500/test/instance32_nreq500_nveh10_gamma448.txt",500,DC,12.7121,42426.3
"../instances/500/test/instance32_nreq500_nveh10_gamma448.txt",500,RC,14.0179,44126.2
"../instances/500/test/instance32_nreq500_nveh10_gamma448.txt",500,BS,59.9309,40522.5
"../instances/500/test/instance32_nreq500_nveh10_gamma448.txt",500,VND,212.952,28265.4
"../instances/500/test/instance32_nreq500_nveh10_gamma448.txt",500,SA,0.03448,42400
"../instances/500/test/instance32_nreq500_nveh10_gamma448.txt",500,LN,110420,34319.2
"../instances/500/test/instance32_nreq500_nveh10_gamma448.txt",500,GA,51038.9,37649.7
"../instances/500/test/instance54_nreq500_nveh10_gamma444.txt",500,DC,12.5822,41735.9
"../instances/500/test/instance54_nreq500_nveh10_gamma444.txt",500,RC,13.7753,42528.6
"../instances/500/test/instance54_nreq500_nveh10_gamma444.txt",500,BS,57.7736,39156.2
"../instances/500/test/instance54_nreq500_nveh10_gamma444.txt",500,VND,179.57,28432
"../instances/500/test/instance54_nreq500_nveh10_gamma444.txt",500,SA,1.47212,41735.9
"../instances/500/test/instance54_nreq500_nveh10_gamma444.txt",500,LN,115039,33567
"../instances/500/test/instance54_nreq500_nveh10_gamma444.txt",500,GA,54482.6,36740.2
"../instances/500/test/instance57_nreq500_nveh10_gamma437.txt",500,DC,12.3466,41187.2
"../instances/500/test/instance57_nreq500_nveh10_gamma437.txt",500,RC,13.5792,41761.4
"../instances/500/test/instance57_nreq500_nveh10_gamma437.txt",500,BS,56.2382,39951.6
"../instances/500/test/instance57_nreq500_nveh10_gamma437.txt",500,VND,149.546,29295.8
"../instances/500/test/instance57_nreq500_nveh10_gamma437.txt",500,SA,0.087049,41169.9
"../instances/500/test/instance57_nreq500_nveh10_gamma437.txt",500,LN,119630,33165.1
"../instances/500/test/instance57_nreq500_nveh10_gamma437.txt",500,GA,59014.3,35949
"../instances/500/test/instance47_nreq500_nveh10_gamma462.txt",500,DC,13.0244,44114.1
"../instances/500/test/instance47_nreq500_nveh10_gamma462.txt",500,RC,14.4116,44152.9
"../instances/500/test/instance47_nreq500_nveh10_gamma462.txt",500,BS,59.6514,44006.8
"../instances/500/test/instance47_nreq500_nveh10_gamma462.txt",500,VND,204.935,30260.4
"../instances/500/test/instance47_nreq500_nveh10_gamma462.txt",500,SA,1.4796,44114.1
"../instances/500/test/instance47_nreq500_nveh10_gamma462.txt",500,LN,118920,35554.4
"../instances/500/test/instance47_nreq500_nveh10_gamma462.txt",500,GA,53537.2,37468.1
"../instances/1000/test/instance32_nreq1000_nveh20_gamma949.txt",1000,DC,36.6598,129400
"../instances/1000/test/instance32_nreq1000_nveh20_gamma949.txt",1000,RC,54.7309,133443
"../instances/1000/test/instance32_nreq1000_nveh20_gamma949.txt",1000,BS,122.352,125401
"../instances/1000/test/instance32_nreq1000_nveh20_gamma949.txt",1000,VND,1178.27,84261.9
"../instances/1000/test/instance32_nreq1000_nveh20_gamma949.txt",1000,SA,3.11824,129384
"../instances/1000/test/instance32_nreq1000_nveh20_gamma949.txt",1000,LN,386111,104194
"../instances/1000/test/instance32_nreq1000_nveh20_gamma949.txt",1000,GA,221433,114547
"../instances/1000/test/instance42_nreq1000_nveh20_gamma908.txt",1000,DC,48.2829,123511
"../instances/1000/test/instance42_nreq1000_nveh20_gamma908.txt",1000,RC,50.4738,128664
"../instances/1000/test/instance42_nreq1000_nveh20_gamma908.txt",1000,BS,115.985,120248
"../instances/1000/test/instance42_nreq1000_nveh20_gamma908.txt",1000,VND,1295.58,82156.3
"../instances/1000/test/instance42_nreq1000_nveh20_gamma908.txt",1000,SA,0.05899,123444
"../instances/1000/test/instance42_nreq1000_nveh20_gamma908.txt",1000,LN,445838,100778
"../instances/1000/test/instance42_nreq1000_nveh20_gamma908.txt",1000,GA,169745,111332
"../instances/1000/test/instance50_nreq1000_nveh20_gamma918.txt",1000,DC,59.3161,124214
"../instances/1000/test/instance50_nreq1000_nveh20_gamma918.txt",1000,RC,50.1306,125393
"../instances/1000/test/instance50_nreq1000_nveh20_gamma918.txt",1000,BS,212.053,117291
"../instances/1000/test/instance50_nreq1000_nveh20_gamma918.txt",1000,VND,1843.26,84299.8
"../instances/1000/test/instance50_nreq1000_nveh20_gamma918.txt",1000,SA,1.86239,124214
"../instances/1000/test/instance50_nreq1000_nveh20_gamma918.txt",1000,LN,437636,99147.7
"../instances/1000/test/instance50_nreq1000_nveh20_gamma918.txt",1000,GA,185361,110651
"../instances/1000/test/instance54_nreq1000_nveh20_gamma911.txt",1000,DC,48.4572,120786
"../instances/1000/test/instance54_nreq1000_nveh20_gamma911.txt",1000,RC,51.0211,123005
"../instances/1000/test/instance54_nreq1000_nveh20_gamma911.txt",1000,BS,117.47,117154
"../instances/1000/test/instance54_nreq1000_nveh20_gamma911.txt",1000,VND,985.982,80801.8
"../instances/1000/test/instance54_nreq1000_nveh20_gamma911.txt",1000,SA,0.05409,120756
"../instances/1000/test/instance54_nreq1000_nveh20_gamma911.txt",1000,LN,437106,98286.2
"../instances/1000/test/instance54_nreq1000_nveh20_gamma911.txt",1000,GA,197373,109242
"../instances/1000/test/instance57_nreq1000_nveh20_gamma933.txt",1000,DC,31.3877,124185
"../instances/1000/test/instance57_nreq1000_nveh20_gamma933.txt",1000,RC,32.5697,126400
"../instances/1000/test/instance57_nreq1000_nveh20_gamma933.txt",1000,BS,95.5449,121361
"../instances/1000/test/instance57_nreq1000_nveh20_gamma933.txt",1000,VND,783.682,86398.6
"../instances/1000/test/instance57_nreq1000_nveh20_gamma933.txt",1000,SA,4.4866,123828
"../instances/1000/test/instance57_nreq1000_nveh20_gamma933.txt",1000,LN,435382,101900
"../instances/1000/test/instance57_nreq1000_nveh20_gamma933.txt",1000,GA,203083,111805
"../instances/1000/test/instance48_nreq1000_nveh20_gamma891.txt",1000,DC,33.6107,116268
"../instances/1000/test/instance48_nreq1000_nveh20_gamma891.txt",1000,RC,44.2141,119659
"../instances/1000/test/instance48_nreq1000_nveh20_gamma891.txt",1000,BS,111.659,114267
"../instances/1000/test/instance48_nreq1000_nveh20_gamma891.txt",1000,VND,1387.68,76873.3
"../instances/1000/test/instance48_nreq1000_nveh20_gamma891.txt",1000,SA,0.316265,116255
"../instances/1000/test/instance48_nreq1000_nveh20_gamma891.txt",1000,LN,485466,94774
"../instances/1000/test/instance48_nreq1000_nveh20_gamma891.txt",1000,GA,162177,105661
"../instances/1000/test/instance46_nreq1000_nveh20_gamma904.txt",1000,DC,46.6662,121106
"../instances/1000/test/instance46_nreq1000_nveh20_gamma904.txt",1000,RC,49.7023,124550
"../instances/1000/test/instance46_nreq1000_nveh20_gamma904.txt",1000,BS,116.589,117796
"../instances/1000/test/instance46_nreq1000_nveh20_gamma904.txt",1000,VND,1067.44,78550.9
"../instances/1000/test/instance46_nreq1000_nveh20_gamma904.txt",1000,SA,0.153378,121053
"../instances/1000/test/instance46_nreq1000_nveh20_gamma904.txt",1000,LN,454947,99008
"../instances/1000/test/instance46_nreq1000_nveh20_gamma904.txt",1000,GA,195641,108693
"../instances/1000/test/instance51_nreq1000_nveh20_gamma929.txt",1000,DC,32.6215,123724
