path,N,lamda,objective
/home/chris/Desktop/heuristics/instances/100/test/instance35_nreq100_nveh2_gamma89.txt,100,0.07,6010.07
/home/chris/Desktop/heuristics/instances/100/test/instance35_nreq100_nveh2_gamma89.txt,100,0.1,5600.98
/home/chris/Desktop/heuristics/instances/100/test/instance35_nreq100_nveh2_gamma89.txt,100,0.15,5108.85
/home/chris/Desktop/heuristics/instances/100/test/instance35_nreq100_nveh2_gamma89.txt,100,0.2,4476.63
/home/chris/Desktop/heuristics/instances/100/test/instance51_nreq100_nveh2_gamma93.txt,100,0.01,9897.04
/home/chris/Desktop/heuristics/instances/100/test/instance51_nreq100_nveh2_gamma93.txt,100,0.03,8313.88
/home/chris/Desktop/heuristics/instances/100/test/instance51_nreq100_nveh2_gamma93.txt,100,0.05,6875.67
/home/chris/Desktop/heuristics/instances/100/test/instance51_nreq100_nveh2_gamma93.txt,100,0.07,6097.51
/home/chris/Desktop/heuristics/instances/100/test/instance51_nreq100_nveh2_gamma93.txt,100,0.1,5304.29
/home/chris/Desktop/heuristics/instances/100/test/instance51_nreq100_nveh2_gamma93.txt,100,0.15,5001.19
/home/chris/Desktop/heuristics/instances/100/test/instance51_nreq100_nveh2_gamma93.txt,100,0.2,5098.23
/home/chris/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.01,10006
/home/chris/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.03,8196.87
/home/chris/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.05,7113.75
/home/chris/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.07,6403.65
/home/chris/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.1,5366.45
/home/chris/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.15,5213.41
/home/chris/Desktop/heuristics/instances/100/test/instance54_nreq100_nveh2_gamma85.txt,100,0.2,4961.35
/home/chris/Desktop/heuristics/instances/100/test/instance55_nreq100_nveh2_gamma88.txt,100,0.01,9126.74
/home/chris/Desktop/heuristics/instances/100/test/instance55_nreq100_nveh2_gamma88.txt,100,0.03,8514.69
/home/chris/Desktop/heuristics/instances/100/test/instance55_nreq100_nveh2_gamma88.txt,100,0.05,7090.56
/home/chris/Desktop/heuristics/instances/100/test/instance55_nreq100_nveh2_gamma88.txt,100,0.07,5566.34
/home/chris/Desktop/heuristics/instances/100/test/instance55_nreq100_nveh2_gamma88.txt,100,0.1,5323.29
/home/chris/Desktop/heuristics/instances/100/test/instance55_nreq100_nveh2_gamma88.txt,100,0.15,4783.17
/home/chris/Desktop/heuristics/instances/100/test/instance55_nreq100_nveh2_gamma88.txt,100,0.2,4735.16
/home/chris/Desktop/heuristics/instances/100/test/instance47_nreq100_nveh2_gamma90.txt,100,0.01,10236.5
/home/chris/Desktop/heuristics/instances/100/test/instance47_nreq100_nveh2_gamma90.txt,100,0.03,8189.24
/home/chris/Desktop/heuristics/instances/100/test/instance47_nreq100_nveh2_gamma90.txt,100,0.05,7252.09
/home/chris/Desktop/heuristics/instances/100/test/instance47_nreq100_nveh2_gamma90.txt,100,0.07,6299.9
/home/chris/Desktop/heuristics/instances/100/test/instance47_nreq100_nveh2_gamma90.txt,100,0.1,5854.79
/home/chris/Desktop/heuristics/instances/100/test/instance47_nreq100_nveh2_gamma90.txt,100,0.15,5179.58
/home/chris/Desktop/heuristics/instances/100/test/instance47_nreq100_nveh2_gamma90.txt,100,0.2,5373.64
/home/chris/Desktop/heuristics/instances/100/test/instance38_nreq100_nveh2_gamma88.txt,100,0.01,9608.03
/home/chris/Desktop/heuristics/instances/100/test/instance38_nreq100_nveh2_gamma88.txt,100,0.03,7798.89
/home/chris/Desktop/heuristics/instances/100/test/instance38_nreq100_nveh2_gamma88.txt,100,0.05,6940.81
/home/chris/Desktop/heuristics/instances/100/test/instance38_nreq100_nveh2_gamma88.txt,100,0.07,6070.69
/home/chris/Desktop/heuristics/instances/100/test/instance38_nreq100_nveh2_gamma88.txt,100,0.1,6256.72
/home/chris/Desktop/heuristics/instances/100/test/instance38_nreq100_nveh2_gamma88.txt,100,0.15,5488.59
/home/chris/Desktop/heuristics/instances/100/test/instance38_nreq100_nveh2_gamma88.txt,100,0.2,5163.53
/home/chris/Desktop/heuristics/instances/100/test/instance39_nreq100_nveh2_gamma92.txt,100,0.01,9537.64
/home/chris/Desktop/heuristics/instances/100/test/instance39_nreq100_nveh2_gamma92.txt,100,0.03,8314.42
/home/chris/Desktop/heuristics/instances/100/test/instance39_nreq100_nveh2_gamma92.txt,100,0.05,6687
/home/chris/Desktop/heuristics/instances/100/test/instance39_nreq100_nveh2_gamma92.txt,100,0.07,6321.88
/home/chris/Desktop/heuristics/instances/100/test/instance39_nreq100_nveh2_gamma92.txt,100,0.1,5958.74
/home/chris/Desktop/heuristics/instances/100/test/instance39_nreq100_nveh2_gamma92.txt,100,0.15,5048.3
/home/chris/Desktop/heuristics/instances/100/test/instance39_nreq100_nveh2_gamma92.txt,100,0.2,4758.13
/home/chris/Desktop/heuristics/instances/100/test/instance41_nreq100_nveh2_gamma86.txt,100,0.01,9261.95
/home/chris/Desktop/heuristics/instances/100/test/instance41_nreq100_nveh2_gamma86.txt,100,0.03,8151.89
/home/chris/Desktop/heuristics/instances/100/test/instance41_nreq100_nveh2_gamma86.txt,100,0.05,6468.53
/home/chris/Desktop/heuristics/instances/100/test/instance41_nreq100_nveh2_gamma86.txt,100,0.07,6442.39
/home/chris/Desktop/heuristics/instances/100/test/instance41_nreq100_nveh2_gamma86.txt,100,0.1,5710.14
/home/chris/Desktop/heuristics/instances/100/test/instance41_nreq100_nveh2_gamma86.txt,100,0.15,5003.23
/home/chris/Desktop/heuristics/instances/100/test/instance41_nreq100_nveh2_gamma86.txt,100,0.2,4763.13
/home/chris/Desktop/heuristics/instances/100/test/instance37_nreq100_nveh2_gamma89.txt,100,0.01,9643.79
/home/chris/Desktop/heuristics/instances/100/test/instance37_nreq100_nveh2_gamma89.txt,100,0.03,8560.65
/home/chris/Desktop/heuristics/instances/100/test/instance37_nreq100_nveh2_gamma89.txt,100,0.05,7486.47
/home/chris/Desktop/heuristics/instances/100/test/instance37_nreq100_nveh2_gamma89.txt,100,0.07,6100.14
/home/chris/Desktop/heuristics/instances/100/test/instance37_nreq100_nveh2_gamma89.txt,100,0.1,5493.94
/home/chris/Desktop/heuristics/instances/100/test/instance37_nreq100_nveh2_gamma89.txt,100,0.15,5422.92
/home/chris/Desktop/heuristics/instances/100/test/instance37_nreq100_nveh2_gamma89.txt,100,0.2,4914.71
/home/chris/Desktop/heuristics/instances/100/test/instance31_nreq100_nveh2_gamma86.txt,100,0.01,10274.7
/home/chris/Desktop/heuristics/instances/100/test/instance31_nreq100_nveh2_gamma86.txt,100,0.03,8670.43
/home/chris/Desktop/heuristics/instances/100/test/instance31_nreq100_nveh2_gamma86.txt,100,0.05,7051.01
/home/chris/Desktop/heuristics/instances/100/test/instance31_nreq100_nveh2_gamma86.txt,100,0.07,6053.64
/home/chris/Desktop/heuristics/instances/100/test/instance31_nreq100_nveh2_gamma86.txt,100,0.1,5690.47
/home/chris/Desktop/heuristics/instances/100/test/instance31_nreq100_nveh2_gamma86.txt,100,0.15,4873
/home/chris/Desktop/heuristics/instances/100/test/instance31_nreq100_nveh2_gamma86.txt,100,0.2,4728.9
/home/chris/Desktop/heuristics/instances/100/test/instance32_nreq100_nveh2_gamma89.txt,100,0.01,10083.6
/home/chris/Desktop/heuristics/instances/100/test/instance32_nreq100_nveh2_gamma89.txt,100,0.03,8503.44
/home/chris/Desktop/heuristics/instances/100/test/instance32_nreq100_nveh2_gamma89.txt,100,0.05,6944.26
/home/chris/Desktop/heuristics/instances/100/test/instance32_nreq100_nveh2_gamma89.txt,100,0.07,6015.11
/home/chris/Desktop/heuristics/instances/100/test/instance32_nreq100_nveh2_gamma89.txt,100,0.1,5480
/home/chris/Desktop/heuristics/instances/100/test/instance32_nreq100_nveh2_gamma89.txt,100,0.15,5226.93
/home/chris/Desktop/heuristics/instances/100/test/instance32_nreq100_nveh2_gamma89.txt,100,0.2,5029.88
/home/chris/Desktop/heuristics/instances/100/test/instance34_nreq100_nveh2_gamma87.txt,100,0.01,9407.51
/home/chris/Desktop/heuristics/instances/100/test/instance34_nreq100_nveh2_gamma87.txt,100,0.03,7918.47
/home/chris/Desktop/heuristics/instances/100/test/instance34_nreq100_nveh2_gamma87.txt,100,0.05,6958.43
/home/chris/Desktop/heuristics/instances/100/test/instance34_nreq100_nveh2_gamma87.txt,100,0.07,6044.39
/home/chris/Desktop/heuristics/instances/100/test/instance34_nreq100_nveh2_gamma87.txt,100,0.1,5354.35
/home/chris/Desktop/heuristics/instances/100/test/instance34_nreq100_nveh2_gamma87.txt,100,0.15,4945.31
/home/chris/Desktop/heuristics/instances/100/test/instance34_nreq100_nveh2_gamma87.txt,100,0.2,4581.28
/home/chris/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.01,9430.82
/home/chris/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.03,8249.68
/home/chris/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.05,6944.47
/home/chris/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.07,6356.35
/home/chris/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.1,5568.14
/home/chris/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.15,5050.96
/home/chris/Desktop/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,100,0.2,4953.92
/home/chris/Desktop/heuristics/instances/100/test/instance46_nreq100_nveh2_gamma92.txt,100,0.01,9780.97
/home/chris/Desktop/heuristics/instances/100/test/instance46_nreq100_nveh2_gamma92.txt,100,0.03,8249.09
/home/chris/Desktop/heuristics/instances/100/test/instance46_nreq100_nveh2_gamma92.txt,100,0.05,6750.95
/home/chris/Desktop/heuristics/instances/100/test/instance46_nreq100_nveh2_gamma92.txt,100,0.07,6046.86
/home/chris/Desktop/heuristics/instances/100/test/instance46_nreq100_nveh2_gamma92.txt,100,0.1,5791.82
/home/chris/Desktop/heuristics/instances/100/test/instance46_nreq100_nveh2_gamma92.txt,100,0.15,5130.7
/home/chris/Desktop/heuristics/instances/100/test/instance46_nreq100_nveh2_gamma92.txt,100,0.2,4828.63
/home/chris/Desktop/heuristics/instances/100/test/instance48_nreq100_nveh2_gamma91.txt,100,0.01,9613.01
/home/chris/Desktop/heuristics/instances/100/test/instance48_nreq100_nveh2_gamma91.txt,100,0.03,8158.85
/home/chris/Desktop/heuristics/instances/100/test/instance48_nreq100_nveh2_gamma91.txt,100,0.05,6515.58
/home/chris/Desktop/heuristics/instances/100/test/instance48_nreq100_nveh2_gamma91.txt,100,0.07,6049.48
/home/chris/Desktop/heuristics/instances/100/test/instance48_nreq100_nveh2_gamma91.txt,100,0.1,5418.31
/home/chris/Desktop/heuristics/instances/100/test/instance48_nreq100_nveh2_gamma91.txt,100,0.15,5138.22
/home/chris/Desktop/heuristics/instances/100/test/instance48_nreq100_nveh2_gamma91.txt,100,0.2,4647.03
/home/chris/Desktop/heuristics/instances/100/test/instance33_nreq100_nveh2_gamma92.txt,100,0.01,9521.79
/home/chris/Desktop/heuristics/instances/100/test/instance33_nreq100_nveh2_gamma92.txt,100,0.03,7929.31
/home/chris/Desktop/heuristics/instances/100/test/instance33_nreq100_nveh2_gamma92.txt,100,0.05,6336.75
/home/chris/Desktop/heuristics/instances/100/test/instance33_nreq100_nveh2_gamma92.txt,100,0.07,5707.15
/home/chris/Desktop/heuristics/instances/100/test/instance33_nreq100_nveh2_gamma92.txt,100,0.1,5538.24
/home/chris/Desktop/heuristics/instances/100/test/instance33_nreq100_nveh2_gamma92.txt,100,0.15,4794.74
/home/chris/Desktop/heuristics/instances/100/test/instance33_nreq100_nveh2_gamma92.txt,100,0.2,4513.49
/home/chris/Desktop/heuristics/instances/100/test/instance52_nreq100_nveh2_gamma89.txt,100,0.01,9324.72
/home/chris/Desktop/heuristics/instances/100/test/instance52_nreq100_nveh2_gamma89.txt,100,0.03,7580.63
/home/chris/Desktop/heuristics/instances/100/test/instance52_nreq100_nveh2_gamma89.txt,100,0.05,6784.58
/home/chris/Desktop/heuristics/instances/100/test/instance52_nreq100_nveh2_gamma89.txt,100,0.07,5856.5
/home/chris/Desktop/heuristics/instances/100/test/instance52_nreq100_nveh2_gamma89.txt,100,0.1,5471.46
/home/chris/Desktop/heuristics/instances/100/test/instance52_nreq100_nveh2_gamma89.txt,100,0.15,5111.42
/home/chris/Desktop/heuristics/instances/100/test/instance52_nreq100_nveh2_gamma89.txt,100,0.2,4441.32
/home/chris/Desktop/heuristics/instances/100/test/instance56_nreq100_nveh2_gamma89.txt,100,0.01,8771.42
/home/chris/Desktop/heuristics/instances/100/test/instance56_nreq100_nveh2_gamma89.txt,100,0.03,8234.31
/home/chris/Desktop/heuristics/instances/100/test/instance56_nreq100_nveh2_gamma89.txt,100,0.05,7037.17
/home/chris/Desktop/heuristics/instances/100/test/instance56_nreq100_nveh2_gamma89.txt,100,0.07,5997.83
/home/chris/Desktop/heuristics/instances/100/test/instance56_nreq100_nveh2_gamma89.txt,100,0.1,5508.62
/home/chris/Desktop/heuristics/instances/100/test/instance56_nreq100_nveh2_gamma89.txt,100,0.15,5171.21
/home/chris/Desktop/heuristics/instances/100/test/instance56_nreq100_nveh2_gamma89.txt,100,0.2,4899.86
/home/chris/Desktop/heuristics/instances/100/test/instance42_nreq100_nveh2_gamma87.txt,100,0.01,9800.03
/home/chris/Desktop/heuristics/instances/100/test/instance42_nreq100_nveh2_gamma87.txt,100,0.03,8464.83
/home/chris/Desktop/heuristics/instances/100/test/instance42_nreq100_nveh2_gamma87.txt,100,0.05,6616.29
/home/chris/Desktop/heuristics/instances/100/test/instance42_nreq100_nveh2_gamma87.txt,100,0.07,5906.77
/home/chris/Desktop/heuristics/instances/100/test/instance42_nreq100_nveh2_gamma87.txt,100,0.1,5674.37
/home/chris/Desktop/heuristics/instances/100/test/instance42_nreq100_nveh2_gamma87.txt,100,0.15,5384.83
/home/chris/Desktop/heuristics/instances/100/test/instance42_nreq100_nveh2_gamma87.txt,100,0.2,5134.7
/home/chris/Desktop/heuristics/instances/100/test/instance53_nreq100_nveh2_gamma85.txt,100,0.01,10669.5
/home/chris/Desktop/heuristics/instances/100/test/instance53_nreq100_nveh2_gamma85.txt,100,0.03,8495.36
/home/chris/Desktop/heuristics/instances/100/test/instance53_nreq100_nveh2_gamma85.txt,100,0.05,7027.2
/home/chris/Desktop/heuristics/instances/100/test/instance53_nreq100_nveh2_gamma85.txt,100,0.07,6373.1
/home/chris/Desktop/heuristics/instances/100/test/instance53_nreq100_nveh2_gamma85.txt,100,0.1,5812.99
/home/chris/Desktop/heuristics/instances/100/test/instance53_nreq100_nveh2_gamma85.txt,100,0.15,5503.92
/home/chris/Desktop/heuristics/instances/100/test/instance53_nreq100_nveh2_gamma85.txt,100,0.2,4712.71
/home/chris/Desktop/heuristics/instances/100/test/instance49_nreq100_nveh2_gamma87.txt,100,0.01,9116.1
/home/chris/Desktop/heuristics/instances/100/test/instance49_nreq100_nveh2_gamma87.txt,100,0.03,8110.97
/home/chris/Desktop/heuristics/instances/100/test/instance49_nreq100_nveh2_gamma87.txt,100,0.05,7436.75
/home/chris/Desktop/heuristics/instances/100/test/instance49_nreq100_nveh2_gamma87.txt,100,0.07,6146.66
/home/chris/Desktop/heuristics/instances/100/test/instance49_nreq100_nveh2_gamma87.txt,100,0.1,5732.54
/home/chris/Desktop/heuristics/instances/100/test/instance49_nreq100_nveh2_gamma87.txt,100,0.15,5311.41
/home/chris/Desktop/heuristics/instances/100/test/instance49_nreq100_nveh2_gamma87.txt,100,0.2,4967.29
/home/chris/Desktop/heuristics/instances/100/test/instance44_nreq100_nveh2_gamma89.txt,100,0.01,9783.84
/home/chris/Desktop/heuristics/instances/100/test/instance44_nreq100_nveh2_gamma89.txt,100,0.03,7831.84
/home/chris/Desktop/heuristics/instances/100/test/instance44_nreq100_nveh2_gamma89.txt,100,0.05,7465.78
/home/chris/Desktop/heuristics/instances/100/test/instance44_nreq100_nveh2_gamma89.txt,100,0.07,6040.52
/home/chris/Desktop/heuristics/instances/100/test/instance44_nreq100_nveh2_gamma89.txt,100,0.1,5458.37
/home/chris/Desktop/heuristics/instances/100/test/instance44_nreq100_nveh2_gamma89.txt,100,0.15,5014.24
/home/chris/Desktop/heuristics/instances/100/test/instance44_nreq100_nveh2_gamma89.txt,100,0.2,5067.25
/home/chris/Desktop/heuristics/instances/100/test/instance57_nreq100_nveh2_gamma91.txt,100,0.01,10012.3
/home/chris/Desktop/heuristics/instances/100/test/instance57_nreq100_nveh2_gamma91.txt,100,0.03,7911.08
/home/chris/Desktop/heuristics/instances/100/test/instance57_nreq100_nveh2_gamma91.txt,100,0.05,6991.98
/home/chris/Desktop/heuristics/instances/100/test/instance57_nreq100_nveh2_gamma91.txt,100,0.07,6120.83
/home/chris/Desktop/heuristics/instances/100/test/instance57_nreq100_nveh2_gamma91.txt,100,0.1,5794.77
/home/chris/Desktop/heuristics/instances/100/test/instance57_nreq100_nveh2_gamma91.txt,100,0.15,5238.63
/home/chris/Desktop/heuristics/instances/100/test/instance57_nreq100_nveh2_gamma91.txt,100,0.2,4955.55
/home/chris/Desktop/heuristics/instances/100/test/instance43_nreq100_nveh2_gamma88.txt,100,0.01,8779.99
/home/chris/Desktop/heuristics/instances/100/test/instance43_nreq100_nveh2_gamma88.txt,100,0.03,7723
/home/chris/Desktop/heuristics/instances/100/test/instance43_nreq100_nveh2_gamma88.txt,100,0.05,6555.75
/home/chris/Desktop/heuristics/instances/100/test/instance43_nreq100_nveh2_gamma88.txt,100,0.07,6137.69
/home/chris/Desktop/heuristics/instances/100/test/instance43_nreq100_nveh2_gamma88.txt,100,0.1,5410.56
/home/chris/Desktop/heuristics/instances/100/test/instance43_nreq100_nveh2_gamma88.txt,100,0.15,5253.52
/home/chris/Desktop/heuristics/instances/100/test/instance43_nreq100_nveh2_gamma88.txt,100,0.2,4710.39
/home/chris/Desktop/heuristics/instances/100/test/instance36_nreq100_nveh2_gamma90.txt,100,0.01,9304.63
/home/chris/Desktop/heuristics/instances/100/test/instance36_nreq100_nveh2_gamma90.txt,100,0.03,7790.46
/home/chris/Desktop/heuristics/instances/100/test/instance36_nreq100_nveh2_gamma90.txt,100,0.05,6803.3
/home/chris/Desktop/heuristics/instances/100/test/instance36_nreq100_nveh2_gamma90.txt,100,0.07,6348.21
/home/chris/Desktop/heuristics/instances/100/test/instance36_nreq100_nveh2_gamma90.txt,100,0.1,5433.99
/home/chris/Desktop/heuristics/instances/100/test/instance36_nreq100_nveh2_gamma90.txt,100,0.15,4755.76
/home/chris/Desktop/heuristics/instances/100/test/instance36_nreq100_nveh2_gamma90.txt,100,0.2,5132.89
/home/chris/Desktop/heuristics/instances/100/test/instance58_nreq100_nveh2_gamma91.txt,100,0.01,9453.86
/home/chris/Desktop/heuristics/instances/100/test/instance58_nreq100_nveh2_gamma91.txt,100,0.03,8095.73
/home/chris/Desktop/heuristics/instances/100/test/instance58_nreq100_nveh2_gamma91.txt,100,0.05,7346.64
/home/chris/Desktop/heuristics/instances/100/test/instance58_nreq100_nveh2_gamma91.txt,100,0.07,6303.58
/home/chris/Desktop/heuristics/instances/100/test/instance58_nreq100_nveh2_gamma91.txt,100,0.1,5936.52
/home/chris/Desktop/heuristics/instances/100/test/instance58_nreq100_nveh2_gamma91.txt,100,0.15,5073.54
/home/chris/Desktop/heuristics/instances/100/test/instance58_nreq100_nveh2_gamma91.txt,100,0.2,5216.36
/home/chris/Desktop/heuristics/instances/200/test/instance34_nreq200_nveh4_gamma184.txt,200,0.01,26985.2
/home/chris/Desktop/heuristics/instances/200/test/instance34_nreq200_nveh4_gamma184.txt,200,0.03,21483.8
/home/chris/Desktop/heuristics/instances/200/test/instance34_nreq200_nveh4_gamma184.txt,200,0.05,16984.3
/home/chris/Desktop/heuristics/instances/200/test/instance34_nreq200_nveh4_gamma184.txt,200,0.07,15573.1
/home/chris/Desktop/heuristics/instances/200/test/instance34_nreq200_nveh4_gamma184.txt,200,0.1,14357.4
/home/chris/Desktop/heuristics/instances/200/test/instance34_nreq200_nveh4_gamma184.txt,200,0.15,13442.8
/home/chris/Desktop/heuristics/instances/200/test/instance34_nreq200_nveh4_gamma184.txt,200,0.2,12500.5
/home/chris/Desktop/heuristics/instances/200/test/instance49_nreq200_nveh4_gamma187.txt,200,0.01,27298.7
/home/chris/Desktop/heuristics/instances/200/test/instance49_nreq200_nveh4_gamma187.txt,200,0.03,21219
/home/chris/Desktop/heuristics/instances/200/test/instance49_nreq200_nveh4_gamma187.txt,200,0.05,17422.6
/home/chris/Desktop/heuristics/instances/200/test/instance49_nreq200_nveh4_gamma187.txt,200,0.07,15359.2
/home/chris/Desktop/heuristics/instances/200/test/instance49_nreq200_nveh4_gamma187.txt,200,0.1,14687.2
/home/chris/Desktop/heuristics/instances/200/test/instance49_nreq200_nveh4_gamma187.txt,200,0.15,13424.9
/home/chris/Desktop/heuristics/instances/200/test/instance49_nreq200_nveh4_gamma187.txt,200,0.2,12838.6
/home/chris/Desktop/heuristics/instances/200/test/instance45_nreq200_nveh4_gamma180.txt,200,0.01,26136.5
/home/chris/Desktop/heuristics/instances/200/test/instance45_nreq200_nveh4_gamma180.txt,200,0.03,20425.8
/home/chris/Desktop/heuristics/instances/200/test/instance45_nreq200_nveh4_gamma180.txt,200,0.05,17863.9
/home/chris/Desktop/heuristics/instances/200/test/instance45_nreq200_nveh4_gamma180.txt,200,0.07,16035.2
/home/chris/Desktop/heuristics/instances/200/test/instance45_nreq200_nveh4_gamma180.txt,200,0.1,14641.6
/home/chris/Desktop/heuristics/instances/200/test/instance45_nreq200_nveh4_gamma180.txt,200,0.15,13713.8
/home/chris/Desktop/heuristics/instances/200/test/instance45_nreq200_nveh4_gamma180.txt,200,0.2,13189.6
/home/chris/Desktop/heuristics/instances/200/test/instance47_nreq200_nveh4_gamma184.txt,200,0.01,26628.5
/home/chris/Desktop/heuristics/instances/200/test/instance47_nreq200_nveh4_gamma184.txt,200,0.03,20713.9
/home/chris/Desktop/heuristics/instances/200/test/instance47_nreq200_nveh4_gamma184.txt,200,0.05,17855.3
/home/chris/Desktop/heuristics/instances/200/test/instance47_nreq200_nveh4_gamma184.txt,200,0.07,16694.9
/home/chris/Desktop/heuristics/instances/200/test/instance47_nreq200_nveh4_gamma184.txt,200,0.1,15589
/home/chris/Desktop/heuristics/instances/200/test/instance47_nreq200_nveh4_gamma184.txt,200,0.15,14843.2
/home/chris/Desktop/heuristics/instances/200/test/instance47_nreq200_nveh4_gamma184.txt,200,0.2,13426.7
/home/chris/Desktop/heuristics/instances/200/test/instance32_nreq200_nveh4_gamma184.txt,200,0.01,26402.2
/home/chris/Desktop/heuristics/instances/200/test/instance32_nreq200_nveh4_gamma184.txt,200,0.03,20276.9
/home/chris/Desktop/heuristics/instances/200/test/instance32_nreq200_nveh4_gamma184.txt,200,0.05,17045.7
/home/chris/Desktop/heuristics/instances/200/test/instance32_nreq200_nveh4_gamma184.txt,200,0.07,15735.6
/home/chris/Desktop/heuristics/instances/200/test/instance32_nreq200_nveh4_gamma184.txt,200,0.1,14540.5
/home/chris/Desktop/heuristics/instances/200/test/instance32_nreq200_nveh4_gamma184.txt,200,0.15,12758.4
/home/chris/Desktop/heuristics/instances/200/test/instance32_nreq200_nveh4_gamma184.txt,200,0.2,13090.9
/home/chris/Desktop/heuristics/instances/200/test/instance36_nreq200_nveh4_gamma181.txt,200,0.01,26341.9
/home/chris/Desktop/heuristics/instances/200/test/instance36_nreq200_nveh4_gamma181.txt,200,0.03,21045.8
/home/chris/Desktop/heuristics/instances/200/test/instance36_nreq200_nveh4_gamma181.txt,200,0.05,18112.5
/home/chris/Desktop/heuristics/instances/200/test/instance36_nreq200_nveh4_gamma181.txt,200,0.07,15948.7
/home/chris/Desktop/heuristics/instances/200/test/instance36_nreq200_nveh4_gamma181.txt,200,0.1,14937.6
/home/chris/Desktop/heuristics/instances/200/test/instance36_nreq200_nveh4_gamma181.txt,200,0.15,13814.6
/home/chris/Desktop/heuristics/instances/200/test/instance36_nreq200_nveh4_gamma181.txt,200,0.2,13119.2
/home/chris/Desktop/heuristics/instances/200/test/instance51_nreq200_nveh4_gamma172.txt,200,0.01,26542.8
/home/chris/Desktop/heuristics/instances/200/test/instance51_nreq200_nveh4_gamma172.txt,200,0.03,21097.9
/home/chris/Desktop/heuristics/instances/200/test/instance51_nreq200_nveh4_gamma172.txt,200,0.05,18043.1
/home/chris/Desktop/heuristics/instances/200/test/instance51_nreq200_nveh4_gamma172.txt,200,0.07,15302
/home/chris/Desktop/heuristics/instances/200/test/instance51_nreq200_nveh4_gamma172.txt,200,0.1,14327.6
/home/chris/Desktop/heuristics/instances/200/test/instance51_nreq200_nveh4_gamma172.txt,200,0.15,13804
/home/chris/Desktop/heuristics/instances/200/test/instance51_nreq200_nveh4_gamma172.txt,200,0.2,13236
/home/chris/Desktop/heuristics/instances/200/test/instance39_nreq200_nveh4_gamma186.txt,200,0.01,27261.8
/home/chris/Desktop/heuristics/instances/200/test/instance39_nreq200_nveh4_gamma186.txt,200,0.03,22245.9
/home/chris/Desktop/heuristics/instances/200/test/instance39_nreq200_nveh4_gamma186.txt,200,0.05,17623.7
/home/chris/Desktop/heuristics/instances/200/test/instance39_nreq200_nveh4_gamma186.txt,200,0.07,16367.2
/home/chris/Desktop/heuristics/instances/200/test/instance39_nreq200_nveh4_gamma186.txt,200,0.1,15477.6
/home/chris/Desktop/heuristics/instances/200/test/instance39_nreq200_nveh4_gamma186.txt,200,0.15,14380.8
/home/chris/Desktop/heuristics/instances/200/test/instance39_nreq200_nveh4_gamma186.txt,200,0.2,14719
/home/chris/Desktop/heuristics/instances/200/test/instance35_nreq200_nveh4_gamma183.txt,200,0.01,25674.8
/home/chris/Desktop/heuristics/instances/200/test/instance35_nreq200_nveh4_gamma183.txt,200,0.03,20895.8
/home/chris/Desktop/heuristics/instances/200/test/instance35_nreq200_nveh4_gamma183.txt,200,0.05,17423.9
/home/chris/Desktop/heuristics/instances/200/test/instance35_nreq200_nveh4_gamma183.txt,200,0.07,15633.8
/home/chris/Desktop/heuristics/instances/200/test/instance35_nreq200_nveh4_gamma183.txt,200,0.1,14882
/home/chris/Desktop/heuristics/instances/200/test/instance35_nreq200_nveh4_gamma183.txt,200,0.15,13596.3
/home/chris/Desktop/heuristics/instances/200/test/instance35_nreq200_nveh4_gamma183.txt,200,0.2,13612.9
/home/chris/Desktop/heuristics/instances/200/test/instance33_nreq200_nveh4_gamma181.txt,200,0.01,25573.6
/home/chris/Desktop/heuristics/instances/200/test/instance33_nreq200_nveh4_gamma181.txt,200,0.03,20010.9
/home/chris/Desktop/heuristics/instances/200/test/instance33_nreq200_nveh4_gamma181.txt,200,0.05,16559.7
/home/chris/Desktop/heuristics/instances/200/test/instance33_nreq200_nveh4_gamma181.txt,200,0.07,15617.1
/home/chris/Desktop/heuristics/instances/200/test/instance33_nreq200_nveh4_gamma181.txt,200,0.1,14517.5
/home/chris/Desktop/heuristics/instances/200/test/instance33_nreq200_nveh4_gamma181.txt,200,0.15,13609.7
/home/chris/Desktop/heuristics/instances/200/test/instance33_nreq200_nveh4_gamma181.txt,200,0.2,12884.8
/home/chris/Desktop/heuristics/instances/200/test/instance53_nreq200_nveh4_gamma167.txt,200,0.01,27519
