path,alpha,objective
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance59_nreq100_nveh2_gamma96.txt,0.9,9311
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance59_nreq100_nveh2_gamma96.txt,1,9514.05
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance48_nreq100_nveh2_gamma91.txt,0.1,9738.06
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance48_nreq100_nveh2_gamma91.txt,0.2,9787.02
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance48_nreq100_nveh2_gamma91.txt,0.3,9960.03
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance48_nreq100_nveh2_gamma91.txt,0.6,9769.02
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance48_nreq100_nveh2_gamma91.txt,0.7,9365.07
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance48_nreq100_nveh2_gamma91.txt,0.8,9162.02
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance48_nreq100_nveh2_gamma91.txt,0.9,9100.04
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance48_nreq100_nveh2_gamma91.txt,1,8870
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance60_nreq100_nveh2_gamma87.txt,0.1,9106.04
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance60_nreq100_nveh2_gamma87.txt,0.2,9364
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance60_nreq100_nveh2_gamma87.txt,0.3,9394.04
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance60_nreq100_nveh2_gamma87.txt,0.6,8702.05
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance60_nreq100_nveh2_gamma87.txt,0.7,8726.03
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance60_nreq100_nveh2_gamma87.txt,0.8,8902.02
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance60_nreq100_nveh2_gamma87.txt,0.9,8492.03
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance60_nreq100_nveh2_gamma87.txt,1,8614.02
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance56_nreq100_nveh2_gamma89.txt,0.1,9299.05
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance56_nreq100_nveh2_gamma89.txt,0.2,9525.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance56_nreq100_nveh2_gamma89.txt,0.3,9182.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance56_nreq100_nveh2_gamma89.txt,0.6,8929.07
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance56_nreq100_nveh2_gamma89.txt,0.7,8803.04
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance56_nreq100_nveh2_gamma89.txt,0.8,8878.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance56_nreq100_nveh2_gamma89.txt,0.9,8700.18
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance56_nreq100_nveh2_gamma89.txt,1,8680.11
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance40_nreq100_nveh2_gamma86.txt,0.1,9039.06
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance40_nreq100_nveh2_gamma86.txt,0.2,9102.17
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance40_nreq100_nveh2_gamma86.txt,0.3,8897.03
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance40_nreq100_nveh2_gamma86.txt,0.6,8327.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance40_nreq100_nveh2_gamma86.txt,0.7,8688.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance40_nreq100_nveh2_gamma86.txt,0.8,8431.11
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance40_nreq100_nveh2_gamma86.txt,0.9,8233.11
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance40_nreq100_nveh2_gamma86.txt,1,8621.04
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance37_nreq100_nveh2_gamma89.txt,0.1,9694.07
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance37_nreq100_nveh2_gamma89.txt,0.2,9658.03
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance37_nreq100_nveh2_gamma89.txt,0.3,9634.07
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance37_nreq100_nveh2_gamma89.txt,0.6,9375.04
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance37_nreq100_nveh2_gamma89.txt,0.7,9277.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance37_nreq100_nveh2_gamma89.txt,0.8,8633.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance37_nreq100_nveh2_gamma89.txt,0.9,9307.07
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance37_nreq100_nveh2_gamma89.txt,1,9090.12
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance42_nreq100_nveh2_gamma87.txt,0.1,9283.04
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance42_nreq100_nveh2_gamma87.txt,0.2,9654.05
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance42_nreq100_nveh2_gamma87.txt,0.3,9922.6
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance42_nreq100_nveh2_gamma87.txt,0.6,8815.02
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance42_nreq100_nveh2_gamma87.txt,0.7,8727.08
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance42_nreq100_nveh2_gamma87.txt,0.8,8807.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance42_nreq100_nveh2_gamma87.txt,0.9,8594.25
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance42_nreq100_nveh2_gamma87.txt,1,8675
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,0.1,10650
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,0.2,10690
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,0.3,10392
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,0.6,10333.2
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,0.7,9832.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,0.8,10223
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,0.9,10233
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance45_nreq100_nveh2_gamma94.txt,1,9955.04
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance33_nreq100_nveh2_gamma92.txt,0.1,9997
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance33_nreq100_nveh2_gamma92.txt,0.2,10122.3
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance33_nreq100_nveh2_gamma92.txt,0.3,10256.5
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance33_nreq100_nveh2_gamma92.txt,0.6,9816.04
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance33_nreq100_nveh2_gamma92.txt,0.7,9090.02
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance33_nreq100_nveh2_gamma92.txt,0.8,8833.02
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance33_nreq100_nveh2_gamma92.txt,0.9,8671.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance33_nreq100_nveh2_gamma92.txt,1,8983.02
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance44_nreq100_nveh2_gamma89.txt,0.1,9018.29
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance44_nreq100_nveh2_gamma89.txt,0.2,8950.03
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance44_nreq100_nveh2_gamma89.txt,0.3,9367.04
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance44_nreq100_nveh2_gamma89.txt,0.6,9126.07
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance44_nreq100_nveh2_gamma89.txt,0.7,9052.02
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance44_nreq100_nveh2_gamma89.txt,0.8,8703.04
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance44_nreq100_nveh2_gamma89.txt,0.9,8623.09
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance44_nreq100_nveh2_gamma89.txt,1,8603.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance52_nreq100_nveh2_gamma89.txt,0.1,9094.02
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance52_nreq100_nveh2_gamma89.txt,0.2,9382.05
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance52_nreq100_nveh2_gamma89.txt,0.3,9271.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance52_nreq100_nveh2_gamma89.txt,0.6,8832
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance52_nreq100_nveh2_gamma89.txt,0.7,8858
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance52_nreq100_nveh2_gamma89.txt,0.8,8478.03
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance52_nreq100_nveh2_gamma89.txt,0.9,8704.02
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance52_nreq100_nveh2_gamma89.txt,1,8352
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance41_nreq100_nveh2_gamma86.txt,0.1,8372.09
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance41_nreq100_nveh2_gamma86.txt,0.2,8977.07
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance41_nreq100_nveh2_gamma86.txt,0.3,8459
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance41_nreq100_nveh2_gamma86.txt,0.6,8201.05
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance41_nreq100_nveh2_gamma86.txt,0.7,7622.02
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance41_nreq100_nveh2_gamma86.txt,0.8,7380.04
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance41_nreq100_nveh2_gamma86.txt,0.9,7697
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance41_nreq100_nveh2_gamma86.txt,1,7514.1
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance43_nreq100_nveh2_gamma88.txt,0.1,9504.12
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance43_nreq100_nveh2_gamma88.txt,0.2,9259.11
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance43_nreq100_nveh2_gamma88.txt,0.3,9298.26
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance43_nreq100_nveh2_gamma88.txt,0.6,8553.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance43_nreq100_nveh2_gamma88.txt,0.7,9009
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance43_nreq100_nveh2_gamma88.txt,0.8,8982.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance43_nreq100_nveh2_gamma88.txt,0.9,8810
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance43_nreq100_nveh2_gamma88.txt,1,8909
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance57_nreq100_nveh2_gamma91.txt,0.1,9326.05
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance57_nreq100_nveh2_gamma91.txt,0.2,10059
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance57_nreq100_nveh2_gamma91.txt,0.3,9648.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance57_nreq100_nveh2_gamma91.txt,0.6,9189
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance57_nreq100_nveh2_gamma91.txt,0.7,9189.13
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance57_nreq100_nveh2_gamma91.txt,0.8,8789
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance57_nreq100_nveh2_gamma91.txt,0.9,9179.03
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance57_nreq100_nveh2_gamma91.txt,1,9034.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance46_nreq100_nveh2_gamma92.txt,0.1,9746.02
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance46_nreq100_nveh2_gamma92.txt,0.2,9622.05
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance46_nreq100_nveh2_gamma92.txt,0.3,9979
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance46_nreq100_nveh2_gamma92.txt,0.6,9269.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance46_nreq100_nveh2_gamma92.txt,0.7,9399.1
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance46_nreq100_nveh2_gamma92.txt,0.8,9452.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance46_nreq100_nveh2_gamma92.txt,0.9,8902.02
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance46_nreq100_nveh2_gamma92.txt,1,9073.07
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance32_nreq100_nveh2_gamma89.txt,0.1,9519.06
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance32_nreq100_nveh2_gamma89.txt,0.2,9360.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance32_nreq100_nveh2_gamma89.txt,0.3,9215.02
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance32_nreq100_nveh2_gamma89.txt,0.6,9692.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance32_nreq100_nveh2_gamma89.txt,0.7,9556
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance32_nreq100_nveh2_gamma89.txt,0.8,9337
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance32_nreq100_nveh2_gamma89.txt,0.9,9335
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance32_nreq100_nveh2_gamma89.txt,1,9272.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance51_nreq100_nveh2_gamma93.txt,0.1,9848
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance51_nreq100_nveh2_gamma93.txt,0.2,10844.2
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance51_nreq100_nveh2_gamma93.txt,0.3,9689
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance51_nreq100_nveh2_gamma93.txt,0.6,9886.07
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance51_nreq100_nveh2_gamma93.txt,0.7,9625.02
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance51_nreq100_nveh2_gamma93.txt,0.8,9882.02
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance51_nreq100_nveh2_gamma93.txt,0.9,9472.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance51_nreq100_nveh2_gamma93.txt,1,9287.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance55_nreq100_nveh2_gamma88.txt,0.1,9100.15
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance55_nreq100_nveh2_gamma88.txt,0.2,9106.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance55_nreq100_nveh2_gamma88.txt,0.3,9136.05
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance55_nreq100_nveh2_gamma88.txt,0.6,8697
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance55_nreq100_nveh2_gamma88.txt,0.7,8680.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance55_nreq100_nveh2_gamma88.txt,0.8,8640.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance55_nreq100_nveh2_gamma88.txt,0.9,8621
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance55_nreq100_nveh2_gamma88.txt,1,7990
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance47_nreq100_nveh2_gamma90.txt,0.1,9885.06
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance47_nreq100_nveh2_gamma90.txt,0.2,9885.74
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance47_nreq100_nveh2_gamma90.txt,0.3,10063
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance47_nreq100_nveh2_gamma90.txt,0.6,9913.33
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance47_nreq100_nveh2_gamma90.txt,0.7,9439.22
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance47_nreq100_nveh2_gamma90.txt,0.8,9121.05
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance47_nreq100_nveh2_gamma90.txt,0.9,8858.08
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance47_nreq100_nveh2_gamma90.txt,1,9043.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance35_nreq100_nveh2_gamma89.txt,0.1,9523
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance35_nreq100_nveh2_gamma89.txt,0.2,9482.15
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance35_nreq100_nveh2_gamma89.txt,0.3,9822.06
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance35_nreq100_nveh2_gamma89.txt,0.6,8948.05
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance35_nreq100_nveh2_gamma89.txt,0.7,8821
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance35_nreq100_nveh2_gamma89.txt,0.8,8611.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance35_nreq100_nveh2_gamma89.txt,0.9,8816.12
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance35_nreq100_nveh2_gamma89.txt,1,8928.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance36_nreq100_nveh2_gamma90.txt,0.1,9853
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance36_nreq100_nveh2_gamma90.txt,0.2,9927.05
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance36_nreq100_nveh2_gamma90.txt,0.3,9472.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance36_nreq100_nveh2_gamma90.txt,0.6,9465.02
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance36_nreq100_nveh2_gamma90.txt,0.7,9264
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance36_nreq100_nveh2_gamma90.txt,0.8,8552.05
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance36_nreq100_nveh2_gamma90.txt,0.9,8818.04
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance36_nreq100_nveh2_gamma90.txt,1,8685.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance34_nreq100_nveh2_gamma87.txt,0.1,9092.18
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance34_nreq100_nveh2_gamma87.txt,0.2,9826.03
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance34_nreq100_nveh2_gamma87.txt,0.3,9079.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance34_nreq100_nveh2_gamma87.txt,0.6,8561.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance34_nreq100_nveh2_gamma87.txt,0.7,8397
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance34_nreq100_nveh2_gamma87.txt,0.8,8099.05
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance34_nreq100_nveh2_gamma87.txt,0.9,8102
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance34_nreq100_nveh2_gamma87.txt,1,8298.16
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance58_nreq100_nveh2_gamma91.txt,0.1,10409
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance58_nreq100_nveh2_gamma91.txt,0.2,10315.5
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance58_nreq100_nveh2_gamma91.txt,0.3,10111
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance58_nreq100_nveh2_gamma91.txt,0.6,9478
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance58_nreq100_nveh2_gamma91.txt,0.7,9380.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance58_nreq100_nveh2_gamma91.txt,0.8,9210
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance58_nreq100_nveh2_gamma91.txt,0.9,9211.03
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance58_nreq100_nveh2_gamma91.txt,1,9304.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance38_nreq100_nveh2_gamma88.txt,0.1,9970.08
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance38_nreq100_nveh2_gamma88.txt,0.2,8985.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance38_nreq100_nveh2_gamma88.txt,0.3,9514.19
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance38_nreq100_nveh2_gamma88.txt,0.6,8946
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance38_nreq100_nveh2_gamma88.txt,0.7,8819
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance38_nreq100_nveh2_gamma88.txt,0.8,8789.01
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance38_nreq100_nveh2_gamma88.txt,0.9,8754
/home/chris/Desktop/heuristics/heuristics/instances/100/test/instance38_nreq100_nveh2_gamma88.txt,1,8638
