path,alpha,objective
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance60_nreq50_nveh2_gamma45.txt,0.7,3465.04
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance60_nreq50_nveh2_gamma45.txt,0.8,3381
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance60_nreq50_nveh2_gamma45.txt,0.9,3430.04
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance60_nreq50_nveh2_gamma45.txt,1,3392.13
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,0.1,3230.02
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,0.2,3310.07
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,0.3,3253.04
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,0.6,3333.04
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,0.7,3085.06
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,0.8,3106.2
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,0.9,3233.01
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance52_nreq50_nveh2_gamma44.txt,1,3069.06
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance42_nreq50_nveh2_gamma44.txt,0.1,3404.03
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance42_nreq50_nveh2_gamma44.txt,0.2,3436.04
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance42_nreq50_nveh2_gamma44.txt,0.3,3338.01
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance42_nreq50_nveh2_gamma44.txt,0.6,3362.04
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance42_nreq50_nveh2_gamma44.txt,0.7,3097.01
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance42_nreq50_nveh2_gamma44.txt,0.8,3310.2
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance42_nreq50_nveh2_gamma44.txt,0.9,3268.05
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance42_nreq50_nveh2_gamma44.txt,1,2986.04
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance40_nreq50_nveh2_gamma46.txt,0.1,3255.03
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance40_nreq50_nveh2_gamma46.txt,0.2,3357
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance40_nreq50_nveh2_gamma46.txt,0.3,3497.01
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance40_nreq50_nveh2_gamma46.txt,0.6,3427.05
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance40_nreq50_nveh2_gamma46.txt,0.7,3417.04
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance40_nreq50_nveh2_gamma46.txt,0.8,3283.04
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance40_nreq50_nveh2_gamma46.txt,0.9,3210.11
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance40_nreq50_nveh2_gamma46.txt,1,3118.02
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance57_nreq50_nveh2_gamma46.txt,0.1,3161.01
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance57_nreq50_nveh2_gamma46.txt,0.2,3541.04
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance57_nreq50_nveh2_gamma46.txt,0.3,3416.3
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance57_nreq50_nveh2_gamma46.txt,0.6,3603
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance57_nreq50_nveh2_gamma46.txt,0.7,3427.26
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance57_nreq50_nveh2_gamma46.txt,0.8,3475.02
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance57_nreq50_nveh2_gamma46.txt,0.9,3358.13
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance57_nreq50_nveh2_gamma46.txt,1,3385.02
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance47_nreq50_nveh2_gamma42.txt,0.1,2890.03
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance47_nreq50_nveh2_gamma42.txt,0.2,3302
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance47_nreq50_nveh2_gamma42.txt,0.3,2873.03
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance47_nreq50_nveh2_gamma42.txt,0.6,2958
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance47_nreq50_nveh2_gamma42.txt,0.7,2733.01
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance47_nreq50_nveh2_gamma42.txt,0.8,2727.01
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance47_nreq50_nveh2_gamma42.txt,0.9,2629.01
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance47_nreq50_nveh2_gamma42.txt,1,2840.02
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance55_nreq50_nveh2_gamma40.txt,0.1,3154.14
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance55_nreq50_nveh2_gamma40.txt,0.2,3144.05
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance55_nreq50_nveh2_gamma40.txt,0.3,3074.42
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance55_nreq50_nveh2_gamma40.txt,0.6,2972.06
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance55_nreq50_nveh2_gamma40.txt,0.7,2989.12
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance55_nreq50_nveh2_gamma40.txt,0.8,3033.11
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance55_nreq50_nveh2_gamma40.txt,0.9,2809.25
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance55_nreq50_nveh2_gamma40.txt,1,2753
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance44_nreq50_nveh2_gamma41.txt,0.1,3382.54
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance44_nreq50_nveh2_gamma41.txt,0.2,3265.06
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance44_nreq50_nveh2_gamma41.txt,0.3,3281
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance44_nreq50_nveh2_gamma41.txt,0.6,3127
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance44_nreq50_nveh2_gamma41.txt,0.7,3042.12
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance44_nreq50_nveh2_gamma41.txt,0.8,2789.07
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance44_nreq50_nveh2_gamma41.txt,0.9,2922
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance44_nreq50_nveh2_gamma41.txt,1,2845.31
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance58_nreq50_nveh2_gamma45.txt,0.1,3131.03
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance58_nreq50_nveh2_gamma45.txt,0.2,3314.03
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance58_nreq50_nveh2_gamma45.txt,0.3,3283
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance58_nreq50_nveh2_gamma45.txt,0.6,3168.06
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance58_nreq50_nveh2_gamma45.txt,0.7,3201.03
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance58_nreq50_nveh2_gamma45.txt,0.8,3147.01
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance58_nreq50_nveh2_gamma45.txt,0.9,2860.04
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance58_nreq50_nveh2_gamma45.txt,1,3068.02
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance37_nreq50_nveh2_gamma45.txt,0.1,3522.13
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance37_nreq50_nveh2_gamma45.txt,0.2,3483.03
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance37_nreq50_nveh2_gamma45.txt,0.3,3658.02
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance37_nreq50_nveh2_gamma45.txt,0.6,3378
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance37_nreq50_nveh2_gamma45.txt,0.7,3370.1
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance37_nreq50_nveh2_gamma45.txt,0.8,3309.16
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance37_nreq50_nveh2_gamma45.txt,0.9,3234.03
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance37_nreq50_nveh2_gamma45.txt,1,3297.01
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance45_nreq50_nveh2_gamma42.txt,0.1,3264.01
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance45_nreq50_nveh2_gamma42.txt,0.2,3269.01
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance45_nreq50_nveh2_gamma42.txt,0.3,3497
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance45_nreq50_nveh2_gamma42.txt,0.6,3082
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance45_nreq50_nveh2_gamma42.txt,0.7,3085.01
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance45_nreq50_nveh2_gamma42.txt,0.8,2992
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance45_nreq50_nveh2_gamma42.txt,0.9,3058
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance45_nreq50_nveh2_gamma42.txt,1,2961
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,0.1,3413.37
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,0.2,3584.54
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,0.3,3652
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,0.6,3353
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,0.7,3256.19
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,0.8,3145.09
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,0.9,3455.07
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance51_nreq50_nveh2_gamma45.txt,1,3321.03
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance59_nreq50_nveh2_gamma45.txt,0.1,3085.04
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance59_nreq50_nveh2_gamma45.txt,0.2,3161.09
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance59_nreq50_nveh2_gamma45.txt,0.3,3402
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance59_nreq50_nveh2_gamma45.txt,0.6,3020
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance59_nreq50_nveh2_gamma45.txt,0.7,3129.16
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance59_nreq50_nveh2_gamma45.txt,0.8,3191.02
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance59_nreq50_nveh2_gamma45.txt,0.9,3198.04
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance59_nreq50_nveh2_gamma45.txt,1,3037.05
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance41_nreq50_nveh2_gamma45.txt,0.1,3234.03
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance41_nreq50_nveh2_gamma45.txt,0.2,2985.02
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance41_nreq50_nveh2_gamma45.txt,0.3,2943.01
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance41_nreq50_nveh2_gamma45.txt,0.6,2936
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance41_nreq50_nveh2_gamma45.txt,0.7,2969.01
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance41_nreq50_nveh2_gamma45.txt,0.8,3120.01
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance41_nreq50_nveh2_gamma45.txt,0.9,2911.08
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance41_nreq50_nveh2_gamma45.txt,1,2935
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance38_nreq50_nveh2_gamma43.txt,0.1,3225.53
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance38_nreq50_nveh2_gamma43.txt,0.2,3445.06
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance38_nreq50_nveh2_gamma43.txt,0.3,3342.09
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance38_nreq50_nveh2_gamma43.txt,0.6,3179.08
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance38_nreq50_nveh2_gamma43.txt,0.7,3182
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance38_nreq50_nveh2_gamma43.txt,0.8,3145.13
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance38_nreq50_nveh2_gamma43.txt,0.9,3311.88
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance38_nreq50_nveh2_gamma43.txt,1,3254.01
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance53_nreq50_nveh2_gamma44.txt,0.1,3240
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance53_nreq50_nveh2_gamma44.txt,0.2,3329.05
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance53_nreq50_nveh2_gamma44.txt,0.3,3250.21
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance53_nreq50_nveh2_gamma44.txt,0.6,3246.05
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance53_nreq50_nveh2_gamma44.txt,0.7,3131
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance53_nreq50_nveh2_gamma44.txt,0.8,3147.04
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance53_nreq50_nveh2_gamma44.txt,0.9,3298.05
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance53_nreq50_nveh2_gamma44.txt,1,2971.01
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance50_nreq50_nveh2_gamma43.txt,0.1,2990.12
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance50_nreq50_nveh2_gamma43.txt,0.2,3235.03
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance50_nreq50_nveh2_gamma43.txt,0.3,3208.06
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance50_nreq50_nveh2_gamma43.txt,0.6,3198.14
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance50_nreq50_nveh2_gamma43.txt,0.7,3025.02
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance50_nreq50_nveh2_gamma43.txt,0.8,2723.01
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance50_nreq50_nveh2_gamma43.txt,0.9,2780.01
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance50_nreq50_nveh2_gamma43.txt,1,2710.08
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance34_nreq50_nveh2_gamma47.txt,0.1,3657.02
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance34_nreq50_nveh2_gamma47.txt,0.2,3540.08
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance34_nreq50_nveh2_gamma47.txt,0.3,3945.02
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance34_nreq50_nveh2_gamma47.txt,0.6,3821.02
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance34_nreq50_nveh2_gamma47.txt,0.7,3792.56
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance34_nreq50_nveh2_gamma47.txt,0.8,3931.01
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance34_nreq50_nveh2_gamma47.txt,0.9,3764.1
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance34_nreq50_nveh2_gamma47.txt,1,3629.36
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance46_nreq50_nveh2_gamma47.txt,0.1,3734.04
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance46_nreq50_nveh2_gamma47.txt,0.2,3704.01
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance46_nreq50_nveh2_gamma47.txt,0.3,3616.07
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance46_nreq50_nveh2_gamma47.txt,0.6,3450.03
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance46_nreq50_nveh2_gamma47.txt,0.7,3443.05
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance46_nreq50_nveh2_gamma47.txt,0.8,3388.02
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance46_nreq50_nveh2_gamma47.txt,0.9,3585
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance46_nreq50_nveh2_gamma47.txt,1,3419
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance54_nreq50_nveh2_gamma49.txt,0.1,3679.17
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance54_nreq50_nveh2_gamma49.txt,0.2,3608.29
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance54_nreq50_nveh2_gamma49.txt,0.3,3684.09
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance54_nreq50_nveh2_gamma49.txt,0.6,3687
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance54_nreq50_nveh2_gamma49.txt,0.7,3625.02
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance54_nreq50_nveh2_gamma49.txt,0.8,3636.04
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance54_nreq50_nveh2_gamma49.txt,0.9,3680
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance54_nreq50_nveh2_gamma49.txt,1,3587.01
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance36_nreq50_nveh2_gamma46.txt,0.1,3403.01
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance36_nreq50_nveh2_gamma46.txt,0.2,3512.01
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance36_nreq50_nveh2_gamma46.txt,0.3,3661.43
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance36_nreq50_nveh2_gamma46.txt,0.6,3484.13
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance36_nreq50_nveh2_gamma46.txt,0.7,3359.08
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance36_nreq50_nveh2_gamma46.txt,0.8,3321.03
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance36_nreq50_nveh2_gamma46.txt,0.9,3263.12
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance36_nreq50_nveh2_gamma46.txt,1,3162.12
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance32_nreq50_nveh2_gamma45.txt,0.1,3182.07
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance32_nreq50_nveh2_gamma45.txt,0.2,3328.09
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance32_nreq50_nveh2_gamma45.txt,0.3,3167.17
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance32_nreq50_nveh2_gamma45.txt,0.6,2913.05
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance32_nreq50_nveh2_gamma45.txt,0.7,3210.03
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance32_nreq50_nveh2_gamma45.txt,0.8,3263
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance32_nreq50_nveh2_gamma45.txt,0.9,2953.15
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance32_nreq50_nveh2_gamma45.txt,1,2942.11
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance43_nreq50_nveh2_gamma47.txt,0.1,3171.35
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance43_nreq50_nveh2_gamma47.txt,0.2,3222.18
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance43_nreq50_nveh2_gamma47.txt,0.3,3571.15
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance43_nreq50_nveh2_gamma47.txt,0.6,3258.02
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance43_nreq50_nveh2_gamma47.txt,0.7,3612.01
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance43_nreq50_nveh2_gamma47.txt,0.8,3436.25
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance43_nreq50_nveh2_gamma47.txt,0.9,3457.08
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance43_nreq50_nveh2_gamma47.txt,1,3576.01
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance56_nreq50_nveh2_gamma43.txt,0.1,3485.47
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance56_nreq50_nveh2_gamma43.txt,0.2,3597.13
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance56_nreq50_nveh2_gamma43.txt,0.3,3724.83
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance56_nreq50_nveh2_gamma43.txt,0.6,3500.5
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance56_nreq50_nveh2_gamma43.txt,0.7,3639.18
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance56_nreq50_nveh2_gamma43.txt,0.8,3502.08
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance56_nreq50_nveh2_gamma43.txt,0.9,3293.42
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance56_nreq50_nveh2_gamma43.txt,1,3433.02
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance39_nreq50_nveh2_gamma43.txt,0.1,3180.7
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance39_nreq50_nveh2_gamma43.txt,0.2,3420.1
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance39_nreq50_nveh2_gamma43.txt,0.3,3282.21
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance39_nreq50_nveh2_gamma43.txt,0.6,3265.09
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance39_nreq50_nveh2_gamma43.txt,0.7,3111.33
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance39_nreq50_nveh2_gamma43.txt,0.8,3042.75
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance39_nreq50_nveh2_gamma43.txt,0.9,2998.53
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance39_nreq50_nveh2_gamma43.txt,1,3146.03
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance35_nreq50_nveh2_gamma45.txt,0.1,3259.17
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance35_nreq50_nveh2_gamma45.txt,0.2,3711.07
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance35_nreq50_nveh2_gamma45.txt,0.3,3651.19
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance35_nreq50_nveh2_gamma45.txt,0.6,3323.02
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance35_nreq50_nveh2_gamma45.txt,0.7,3434.01
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance35_nreq50_nveh2_gamma45.txt,0.8,3423.06
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance35_nreq50_nveh2_gamma45.txt,0.9,3059.14
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance35_nreq50_nveh2_gamma45.txt,1,3489
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance33_nreq50_nveh2_gamma45.txt,0.1,2907.02
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance33_nreq50_nveh2_gamma45.txt,0.2,3425.05
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance33_nreq50_nveh2_gamma45.txt,0.3,3175.1
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance33_nreq50_nveh2_gamma45.txt,0.6,3428
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance33_nreq50_nveh2_gamma45.txt,0.7,3198.09
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance33_nreq50_nveh2_gamma45.txt,0.8,3315.01
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance33_nreq50_nveh2_gamma45.txt,0.9,3278.17
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance33_nreq50_nveh2_gamma45.txt,1,3415.1
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance49_nreq50_nveh2_gamma44.txt,0.1,3395.02
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance49_nreq50_nveh2_gamma44.txt,0.2,3191.22
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance49_nreq50_nveh2_gamma44.txt,0.3,3432.07
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance49_nreq50_nveh2_gamma44.txt,0.6,3276.16
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance49_nreq50_nveh2_gamma44.txt,0.7,3260.1
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance49_nreq50_nveh2_gamma44.txt,0.8,3080.24
/home/chris/Desktop/heuristics/heuristics/instances/50/test/instance49_nreq50_nveh2_gamma44.txt,0.9,3040.03
