path,alpha,objective
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance49_nreq2000_nveh40_gamma1729.txt,0.1,811884
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance49_nreq2000_nveh40_gamma1729.txt,0.2,822281
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance49_nreq2000_nveh40_gamma1729.txt,0.3,816254
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance49_nreq2000_nveh40_gamma1729.txt,0.6,770080
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance49_nreq2000_nveh40_gamma1729.txt,0.7,758524
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance49_nreq2000_nveh40_gamma1729.txt,0.8,754448
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance49_nreq2000_nveh40_gamma1729.txt,0.9,749670
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance49_nreq2000_nveh40_gamma1729.txt,1,746613
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance45_nreq2000_nveh40_gamma1747.txt,0.1,820053
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance45_nreq2000_nveh40_gamma1747.txt,0.2,837088
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance45_nreq2000_nveh40_gamma1747.txt,0.3,829061
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance45_nreq2000_nveh40_gamma1747.txt,0.6,777581
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance45_nreq2000_nveh40_gamma1747.txt,0.7,771005
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance45_nreq2000_nveh40_gamma1747.txt,0.8,773099
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance45_nreq2000_nveh40_gamma1747.txt,0.9,767545
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance45_nreq2000_nveh40_gamma1747.txt,1,763328
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance37_nreq2000_nveh40_gamma1845.txt,0.1,862009
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance37_nreq2000_nveh40_gamma1845.txt,0.2,891025
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance37_nreq2000_nveh40_gamma1845.txt,0.3,872787
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance37_nreq2000_nveh40_gamma1845.txt,0.6,840461
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance37_nreq2000_nveh40_gamma1845.txt,0.7,832452
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance37_nreq2000_nveh40_gamma1845.txt,0.8,836512
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance37_nreq2000_nveh40_gamma1845.txt,0.9,830612
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance37_nreq2000_nveh40_gamma1845.txt,1,825770
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance57_nreq2000_nveh40_gamma1722.txt,0.1,812074
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance57_nreq2000_nveh40_gamma1722.txt,0.2,819411
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance57_nreq2000_nveh40_gamma1722.txt,0.3,809525
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance57_nreq2000_nveh40_gamma1722.txt,0.6,763771
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance57_nreq2000_nveh40_gamma1722.txt,0.7,756421
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance57_nreq2000_nveh40_gamma1722.txt,0.8,750732
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance57_nreq2000_nveh40_gamma1722.txt,0.9,757186
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance57_nreq2000_nveh40_gamma1722.txt,1,742753
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance48_nreq2000_nveh40_gamma1785.txt,0.1,836628
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance48_nreq2000_nveh40_gamma1785.txt,0.2,860917
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance48_nreq2000_nveh40_gamma1785.txt,0.3,858574
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance48_nreq2000_nveh40_gamma1785.txt,0.6,799554
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance48_nreq2000_nveh40_gamma1785.txt,0.7,796395
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance48_nreq2000_nveh40_gamma1785.txt,0.8,793857
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance48_nreq2000_nveh40_gamma1785.txt,0.9,790031
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance48_nreq2000_nveh40_gamma1785.txt,1,784844
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance51_nreq2000_nveh40_gamma1750.txt,0.1,831477
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance51_nreq2000_nveh40_gamma1750.txt,0.2,845595
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance51_nreq2000_nveh40_gamma1750.txt,0.3,828612
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance51_nreq2000_nveh40_gamma1750.txt,0.6,773246
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance51_nreq2000_nveh40_gamma1750.txt,0.7,779892
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance51_nreq2000_nveh40_gamma1750.txt,0.8,769659
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance51_nreq2000_nveh40_gamma1750.txt,0.9,765830
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance51_nreq2000_nveh40_gamma1750.txt,1,762923
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance55_nreq2000_nveh40_gamma1812.txt,0.1,843933
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance55_nreq2000_nveh40_gamma1812.txt,0.2,860108
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance55_nreq2000_nveh40_gamma1812.txt,0.3,850230
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance55_nreq2000_nveh40_gamma1812.txt,0.6,801739
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance55_nreq2000_nveh40_gamma1812.txt,0.7,796419
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance55_nreq2000_nveh40_gamma1812.txt,0.8,791330
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance55_nreq2000_nveh40_gamma1812.txt,0.9,796439
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance55_nreq2000_nveh40_gamma1812.txt,1,780867
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance39_nreq2000_nveh40_gamma1826.txt,0.1,862185
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance39_nreq2000_nveh40_gamma1826.txt,0.2,878365
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance39_nreq2000_nveh40_gamma1826.txt,0.3,873202
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance39_nreq2000_nveh40_gamma1826.txt,0.6,832700
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance39_nreq2000_nveh40_gamma1826.txt,0.7,832984
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance39_nreq2000_nveh40_gamma1826.txt,0.8,829950
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance39_nreq2000_nveh40_gamma1826.txt,0.9,817534
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance39_nreq2000_nveh40_gamma1826.txt,1,824171
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance31_nreq2000_nveh40_gamma1811.txt,0.1,859605
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance31_nreq2000_nveh40_gamma1811.txt,0.2,869142
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance31_nreq2000_nveh40_gamma1811.txt,0.3,863826
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance31_nreq2000_nveh40_gamma1811.txt,0.6,828464
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance31_nreq2000_nveh40_gamma1811.txt,0.7,822243
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance31_nreq2000_nveh40_gamma1811.txt,0.8,813088
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance31_nreq2000_nveh40_gamma1811.txt,0.9,805371
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance31_nreq2000_nveh40_gamma1811.txt,1,801881
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance53_nreq2000_nveh40_gamma1823.txt,0.1,851407
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance53_nreq2000_nveh40_gamma1823.txt,0.2,879521
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance53_nreq2000_nveh40_gamma1823.txt,0.3,865914
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance53_nreq2000_nveh40_gamma1823.txt,0.6,826632
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance53_nreq2000_nveh40_gamma1823.txt,0.7,823440
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance53_nreq2000_nveh40_gamma1823.txt,0.8,813230
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance53_nreq2000_nveh40_gamma1823.txt,0.9,811973
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance53_nreq2000_nveh40_gamma1823.txt,1,809904
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance54_nreq2000_nveh40_gamma1752.txt,0.1,825669
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance54_nreq2000_nveh40_gamma1752.txt,0.2,840680
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance54_nreq2000_nveh40_gamma1752.txt,0.3,826331
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance54_nreq2000_nveh40_gamma1752.txt,0.6,786866
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance54_nreq2000_nveh40_gamma1752.txt,0.7,771459
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance54_nreq2000_nveh40_gamma1752.txt,0.8,767478
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance54_nreq2000_nveh40_gamma1752.txt,0.9,760887
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance54_nreq2000_nveh40_gamma1752.txt,1,766598
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance34_nreq2000_nveh40_gamma1728.txt,0.1,818245
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance34_nreq2000_nveh40_gamma1728.txt,0.2,829538
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance34_nreq2000_nveh40_gamma1728.txt,0.3,820809
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance34_nreq2000_nveh40_gamma1728.txt,0.6,760252
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance34_nreq2000_nveh40_gamma1728.txt,0.7,754770
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance34_nreq2000_nveh40_gamma1728.txt,0.8,747768
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance34_nreq2000_nveh40_gamma1728.txt,0.9,747678
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance34_nreq2000_nveh40_gamma1728.txt,1,744287
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance38_nreq2000_nveh40_gamma1890.txt,0.1,884570
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance38_nreq2000_nveh40_gamma1890.txt,0.2,916031
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance38_nreq2000_nveh40_gamma1890.txt,0.3,912417
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance38_nreq2000_nveh40_gamma1890.txt,0.6,878824
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance38_nreq2000_nveh40_gamma1890.txt,0.7,863187
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance38_nreq2000_nveh40_gamma1890.txt,0.8,867208
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance38_nreq2000_nveh40_gamma1890.txt,0.9,863506
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance38_nreq2000_nveh40_gamma1890.txt,1,852320
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance47_nreq2000_nveh40_gamma1865.txt,0.1,873597
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance47_nreq2000_nveh40_gamma1865.txt,0.2,907489
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance47_nreq2000_nveh40_gamma1865.txt,0.3,903040
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance47_nreq2000_nveh40_gamma1865.txt,0.6,856547
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance47_nreq2000_nveh40_gamma1865.txt,0.7,845009
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance47_nreq2000_nveh40_gamma1865.txt,0.8,845421
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance47_nreq2000_nveh40_gamma1865.txt,0.9,842206
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance47_nreq2000_nveh40_gamma1865.txt,1,839783
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance40_nreq2000_nveh40_gamma1928.txt,0.1,907728
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance40_nreq2000_nveh40_gamma1928.txt,0.2,935089
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance40_nreq2000_nveh40_gamma1928.txt,0.3,936104
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance40_nreq2000_nveh40_gamma1928.txt,0.6,914584
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance40_nreq2000_nveh40_gamma1928.txt,0.7,905600
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance40_nreq2000_nveh40_gamma1928.txt,0.8,899218
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance40_nreq2000_nveh40_gamma1928.txt,0.9,894078
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance40_nreq2000_nveh40_gamma1928.txt,1,888868
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance35_nreq2000_nveh40_gamma1800.txt,0.1,864711
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance35_nreq2000_nveh40_gamma1800.txt,0.2,870718
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance35_nreq2000_nveh40_gamma1800.txt,0.3,873002
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance35_nreq2000_nveh40_gamma1800.txt,0.6,828238
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance35_nreq2000_nveh40_gamma1800.txt,0.7,809679
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance35_nreq2000_nveh40_gamma1800.txt,0.8,808113
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance35_nreq2000_nveh40_gamma1800.txt,0.9,808094
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance35_nreq2000_nveh40_gamma1800.txt,1,810696
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance58_nreq2000_nveh40_gamma1768.txt,0.1,833813
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance58_nreq2000_nveh40_gamma1768.txt,0.2,856300
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance58_nreq2000_nveh40_gamma1768.txt,0.3,847159
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance58_nreq2000_nveh40_gamma1768.txt,0.6,807489
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance58_nreq2000_nveh40_gamma1768.txt,0.7,797062
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance58_nreq2000_nveh40_gamma1768.txt,0.8,788098
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance58_nreq2000_nveh40_gamma1768.txt,0.9,783407
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance58_nreq2000_nveh40_gamma1768.txt,1,782448
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance33_nreq2000_nveh40_gamma1691.txt,0.1,799009
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance33_nreq2000_nveh40_gamma1691.txt,0.2,813543
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance33_nreq2000_nveh40_gamma1691.txt,0.3,805985
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance33_nreq2000_nveh40_gamma1691.txt,0.6,745461
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance33_nreq2000_nveh40_gamma1691.txt,0.7,743775
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance33_nreq2000_nveh40_gamma1691.txt,0.8,727155
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance33_nreq2000_nveh40_gamma1691.txt,0.9,736261
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance33_nreq2000_nveh40_gamma1691.txt,1,733289
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance41_nreq2000_nveh40_gamma1835.txt,0.1,871271
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance41_nreq2000_nveh40_gamma1835.txt,0.2,875971
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance41_nreq2000_nveh40_gamma1835.txt,0.3,879525
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance41_nreq2000_nveh40_gamma1835.txt,0.6,845191
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance41_nreq2000_nveh40_gamma1835.txt,0.7,820439
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance41_nreq2000_nveh40_gamma1835.txt,0.8,819760
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance41_nreq2000_nveh40_gamma1835.txt,0.9,820273
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance41_nreq2000_nveh40_gamma1835.txt,1,823710
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance44_nreq2000_nveh40_gamma1915.txt,0.1,915296
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance44_nreq2000_nveh40_gamma1915.txt,0.2,923973
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance44_nreq2000_nveh40_gamma1915.txt,0.3,921330
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance44_nreq2000_nveh40_gamma1915.txt,0.6,892353
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance44_nreq2000_nveh40_gamma1915.txt,0.7,894383
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance44_nreq2000_nveh40_gamma1915.txt,0.8,886595
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance44_nreq2000_nveh40_gamma1915.txt,0.9,875150
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance44_nreq2000_nveh40_gamma1915.txt,1,873703
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance56_nreq2000_nveh40_gamma1735.txt,0.1,806838
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance56_nreq2000_nveh40_gamma1735.txt,0.2,828533
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance56_nreq2000_nveh40_gamma1735.txt,0.3,822110
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance56_nreq2000_nveh40_gamma1735.txt,0.6,761064
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance56_nreq2000_nveh40_gamma1735.txt,0.7,764868
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance56_nreq2000_nveh40_gamma1735.txt,0.8,752321
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance56_nreq2000_nveh40_gamma1735.txt,0.9,759630
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance56_nreq2000_nveh40_gamma1735.txt,1,746683
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance43_nreq2000_nveh40_gamma1938.txt,0.1,912924
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance43_nreq2000_nveh40_gamma1938.txt,0.2,931091
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance43_nreq2000_nveh40_gamma1938.txt,0.3,932351
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance43_nreq2000_nveh40_gamma1938.txt,0.6,894327
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance43_nreq2000_nveh40_gamma1938.txt,0.7,892730
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance43_nreq2000_nveh40_gamma1938.txt,0.8,895852
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance43_nreq2000_nveh40_gamma1938.txt,0.9,887264
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance43_nreq2000_nveh40_gamma1938.txt,1,875427
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance36_nreq2000_nveh40_gamma1861.txt,0.1,882368
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance36_nreq2000_nveh40_gamma1861.txt,0.2,899720
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance36_nreq2000_nveh40_gamma1861.txt,0.3,892176
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance36_nreq2000_nveh40_gamma1861.txt,0.6,844553
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance36_nreq2000_nveh40_gamma1861.txt,0.7,833647
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance36_nreq2000_nveh40_gamma1861.txt,0.8,833431
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance36_nreq2000_nveh40_gamma1861.txt,0.9,837902
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance36_nreq2000_nveh40_gamma1861.txt,1,825020
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance60_nreq2000_nveh40_gamma1733.txt,0.1,812921
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance60_nreq2000_nveh40_gamma1733.txt,0.2,825032
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance60_nreq2000_nveh40_gamma1733.txt,0.3,814147
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance60_nreq2000_nveh40_gamma1733.txt,0.6,773042
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance60_nreq2000_nveh40_gamma1733.txt,0.7,757669
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance60_nreq2000_nveh40_gamma1733.txt,0.8,756560
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance60_nreq2000_nveh40_gamma1733.txt,0.9,752009
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance60_nreq2000_nveh40_gamma1733.txt,1,748153
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance46_nreq2000_nveh40_gamma1779.txt,0.1,833826
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance46_nreq2000_nveh40_gamma1779.txt,0.2,853166
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance46_nreq2000_nveh40_gamma1779.txt,0.3,842703
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance46_nreq2000_nveh40_gamma1779.txt,0.6,805188
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance46_nreq2000_nveh40_gamma1779.txt,0.7,796692
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance46_nreq2000_nveh40_gamma1779.txt,0.8,798697
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance46_nreq2000_nveh40_gamma1779.txt,0.9,781977
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance46_nreq2000_nveh40_gamma1779.txt,1,780153
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance59_nreq2000_nveh40_gamma1898.txt,0.1,889268
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance59_nreq2000_nveh40_gamma1898.txt,0.2,903244
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance59_nreq2000_nveh40_gamma1898.txt,0.3,908676
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance59_nreq2000_nveh40_gamma1898.txt,0.6,871277
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance59_nreq2000_nveh40_gamma1898.txt,0.7,873876
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance59_nreq2000_nveh40_gamma1898.txt,0.8,860302
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance59_nreq2000_nveh40_gamma1898.txt,0.9,857891
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance59_nreq2000_nveh40_gamma1898.txt,1,856044
/home/chris/Desktop/heuristics/heuristics/instances/2000/test/instance52_nreq2000_nveh40_gamma1878.txt,0.1,876198
